source,target,type,weight
AT1G17430,GO:0005737,located_in,
AT3G61270,GO:0005576,located_in,
AT2G44790,GO:0005576,located_in,
AT2G44790,GO:0005886,located_in,
AT2G44790,GO:0009506,located_in,
AT2G44790,GO:0016020,located_in,
AT5G40730,GO:0005886,located_in,
AT5G40730,GO:0016020,located_in,
AT2G42800,SF_response_upregulated,has_response,1.28174499479115
AT2G42800,GO:0005886,located_in,
AT2G42800,GO:0016020,located_in,
AT5G06370,GO:0010288,annotated_with,
AT5G06370,GO:0015692,annotated_with,
AT5G06370,GO:0005737,located_in,
AT2G44050,GO:0009231,annotated_with,
AT2G44050,GO:0009867,annotated_with,
AT2G44050,ath00740,participates_in,
AT2G44050,ath01100,participates_in,
AT2G44050,ath01110,participates_in,
AT2G44050,ath01240,participates_in,
AT2G44050,GO:0005737,located_in,
AT2G44050,GO:0009507,located_in,
AT2G44050,GO:0009570,located_in,
AT1G01180,SF_response_downregulated,has_response,0.302285702088153
AT1G01180,GO:0005575,located_in,
AT1G01180,Trait_Mean_LRD_R__ABA,associated_with_trait,
AT4G07820,GO:0008150,annotated_with,
AT4G07820,GO:0005576,located_in,
AT4G07820,GO:0005615,located_in,
AT4G32240,GO:0008150,annotated_with,
AT4G32240,GO:0005575,located_in,
AT1G03320,GO:0008150,annotated_with,
AT1G03320,GO:0005634,located_in,
AT1G04410,SF_response_downregulated,has_response,0.129276293639889
AT1G04410,GO:0006099,annotated_with,
AT1G04410,GO:0006107,annotated_with,
AT1G04410,GO:0006108,annotated_with,
AT1G04410,GO:0006734,annotated_with,
AT1G04410,GO:0010043,annotated_with,
AT1G04410,ath00020,participates_in,
AT1G04410,ath00270,participates_in,
AT1G04410,ath00566,participates_in,
AT1G04410,ath00620,participates_in,
AT1G04410,ath00630,participates_in,
AT1G04410,ath00710,participates_in,
AT1G04410,ath01100,participates_in,
AT1G04410,ath01110,participates_in,
AT1G04410,ath01200,participates_in,
AT1G04410,GO:0000325,located_in,
AT1G04410,GO:0005576,located_in,
AT1G04410,GO:0005634,located_in,
AT1G04410,GO:0005737,located_in,
AT1G04410,GO:0005829,located_in,
AT1G04410,GO:0005886,located_in,
AT1G04410,GO:0009506,located_in,
AT1G04410,GO:0009507,located_in,
AT1G04410,GO:0009570,located_in,
AT1G04410,GO:0048046,located_in,
AT5G55500,GO:0006487,annotated_with,
AT5G55500,GO:0031204,annotated_with,
AT5G55500,ath00513,participates_in,
AT5G55500,ath01100,participates_in,
AT5G55500,GO:0000138,located_in,
AT5G55500,GO:0000139,located_in,
AT5G55500,GO:0005576,located_in,
AT5G55500,GO:0005794,located_in,
AT5G55500,GO:0005797,located_in,
AT4G39860,GO:0005634,located_in,
AT4G39860,GO:0005737,located_in,
AT5G41050,GO:0005576,located_in,
AT1G05785,SF_response_downregulated,has_response,0.106986759151475
AT1G05785,GO:0006888,annotated_with,
AT1G05785,GO:0042147,annotated_with,
AT1G05785,GO:0005886,located_in,
AT3G25500,GO:0030036,annotated_with,
AT3G25500,GO:0045010,annotated_with,
AT3G25500,GO:0051016,annotated_with,
AT3G25500,GO:0005634,located_in,
AT3G25500,GO:0005886,located_in,
AT3G25500,GO:0009505,located_in,
AT3G25500,GO:0009506,located_in,
AT3G25500,GO:0016020,located_in,
AT5G44250,GO:0005634,located_in,
AT5G44250,GO:0005777,located_in,
AT3G60600,GO:0046907,annotated_with,
AT3G60600,GO:0061817,annotated_with,
AT3G60600,GO:0090158,annotated_with,
AT3G60600,GO:0000326,located_in,
AT3G60600,GO:0005776,located_in,
AT3G60600,GO:0005783,located_in,
AT3G60600,GO:0005789,located_in,
AT3G60600,GO:0005829,located_in,
AT3G60600,GO:0005886,located_in,
AT1G53620,GO:0071456,annotated_with,
AT1G53620,GO:0005575,located_in,
AT4G01650,GO:0008150,annotated_with,
AT4G01650,GO:0005634,located_in,
AT4G01650,GO:0009507,located_in,
AT4G02040,GO:0008150,annotated_with,
AT4G02040,GO:0005739,located_in,
9246,SF_response_upregulated,has_response,0.322444177626497
AT2G38120,GO:0003333,annotated_with,
AT2G38120,GO:0009624,annotated_with,
AT2G38120,GO:0009723,annotated_with,
AT2G38120,GO:0009733,annotated_with,
AT2G38120,GO:0009926,annotated_with,
AT2G38120,GO:0009958,annotated_with,
AT2G38120,GO:0010262,annotated_with,
AT2G38120,GO:0010311,annotated_with,
AT2G38120,GO:0048765,annotated_with,
AT2G38120,GO:0048829,annotated_with,
AT2G38120,ath04075,participates_in,
AT2G38120,GO:0005768,located_in,
AT2G38120,GO:0005794,located_in,
AT2G38120,GO:0005886,located_in,
AT2G38120,GO:0009986,located_in,
AT3G27200,SF_response_downregulated,has_response,0.24656393069946
AT3G27200,GO:0005576,located_in,
AT3G27200,GO:0005886,located_in,
AT3G27200,GO:0016020,located_in,
AT3G23180,GO:0005739,located_in,
AT3G23180,GO:0005783,located_in,
AT4G02420,GO:0002229,annotated_with,
AT4G02420,GO:0042742,annotated_with,
AT4G02420,GO:0005576,located_in,
AT4G02420,GO:0005886,located_in,
AT1G54040,GO:0009753,annotated_with,
AT1G54040,GO:0010150,annotated_with,
AT1G54040,GO:0019762,annotated_with,
AT1G54040,GO:0042742,annotated_with,
AT1G54040,GO:0080028,annotated_with,
AT1G54040,GO:0005634,located_in,
AT1G54040,GO:0005737,located_in,
AT1G54040,GO:0009507,located_in,
AT2G04040,GO:0015691,annotated_with,
AT2G04040,GO:1990961,annotated_with,
AT2G04040,GO:0005886,located_in,
AT2G04040,GO:0009507,located_in,
AT2G04040,GO:0016020,located_in,
AT1G05100,GO:0006970,annotated_with,
AT1G05100,GO:0007165,annotated_with,
AT1G05100,GO:0009737,annotated_with,
AT1G05100,GO:0009738,annotated_with,
AT1G05100,GO:0009789,annotated_with,
AT1G05100,GO:0046777,annotated_with,
AT1G05100,GO:1900057,annotated_with,
AT1G05100,GO:2000038,annotated_with,
AT1G05100,ath04016,participates_in,
AT1G05100,GO:0005634,located_in,
AT2G47960,GO:0009507,located_in,
AT5G59490,GO:0005634,located_in,
AT1G22230,GO:0005634,located_in,
AT1G78895,GO:0005575,located_in,
AT5G66000,SF_response_upregulated,has_response,0.239565416306838
AT5G66000,GO:0008150,annotated_with,
AT5G66000,GO:0005634,located_in,
AT5G24352,GO:0006355,annotated_with,
AT5G24352,GO:0009507,located_in,
AT1G07130,GO:0016233,annotated_with,
AT1G07130,GO:0000781,located_in,
AT1G31730,GO:0006886,annotated_with,
AT1G31730,GO:0016192,annotated_with,
AT1G31730,ath04142,participates_in,
AT1G31730,GO:0005886,located_in,
AT1G31730,GO:0009506,located_in,
AT1G53210,GO:0006874,annotated_with,
AT1G53210,GO:0055074,annotated_with,
AT1G53210,GO:0070588,annotated_with,
AT1G53210,GO:0071472,annotated_with,
AT1G53210,GO:0000325,located_in,
AT1G53210,GO:0005773,located_in,
AT1G53210,GO:0005774,located_in,
AT1G53210,GO:0009506,located_in,
AT1G53210,GO:0009507,located_in,
AT1G53210,GO:0016020,located_in,
AT1G48040,GO:0007165,annotated_with,
AT1G48040,GO:0005575,located_in,
AT3G03250,GO:0005985,annotated_with,
AT3G03250,GO:0006011,annotated_with,
AT3G03250,GO:0009555,annotated_with,
AT3G03250,GO:0016036,annotated_with,
AT3G03250,GO:0052543,annotated_with,
AT3G03250,ath00040,participates_in,
AT3G03250,ath00052,participates_in,
AT3G03250,ath00500,participates_in,
AT3G03250,ath00520,participates_in,
AT3G03250,ath00541,participates_in,
AT3G03250,ath01100,participates_in,
AT3G03250,ath01110,participates_in,
AT3G03250,ath01240,participates_in,
AT3G03250,ath01250,participates_in,
AT3G03250,GO:0005737,located_in,
AT3G03250,GO:0005829,located_in,
AT3G03250,GO:0005886,located_in,
AT3G03250,GO:0090406,located_in,
AT5G24710,GO:0009555,annotated_with,
AT5G24710,GO:0072583,annotated_with,
AT5G24710,GO:0009536,located_in,
AT4G16670,GO:0006892,annotated_with,
AT4G16670,GO:0007165,annotated_with,
AT4G16670,GO:0009734,annotated_with,
AT4G16670,GO:0010087,annotated_with,
AT4G16670,GO:0010305,annotated_with,
AT4G16670,GO:0005634,located_in,
AT2G39920,GO:0005575,located_in,
AT1G07610,GO:0046688,annotated_with,
AT1G07610,GO:0022626,located_in,
AT4G25070,GO:0000911,annotated_with,
AT4G25070,GO:0009507,located_in,
AT1G10970,GO:0071577,annotated_with,
AT1G10970,GO:0005886,located_in,
AT1G10970,GO:0009507,located_in,
AT3G27540,GO:0006044,annotated_with,
AT3G27540,GO:0006487,annotated_with,
AT3G27540,ath00510,participates_in,
AT3G27540,ath01100,participates_in,
AT3G27540,GO:0005794,located_in,
AT1G02700,GO:0005739,located_in,
AT2G25530,GO:0005737,located_in,
AT2G25530,GO:0005739,located_in,
AT2G25530,GO:0009507,located_in,
AT2G42400,GO:0009651,annotated_with,
AT2G42400,GO:0045893,annotated_with,
AT2G42400,GO:0048574,annotated_with,
AT2G42400,GO:0048578,annotated_with,
AT2G42400,GO:0005634,located_in,
AT2G42400,GO:0005737,located_in,
AT1G08590,SF_response_upregulated,has_response,0.398895502513579
AT1G08590,GO:0010067,annotated_with,
AT1G08590,GO:0010087,annotated_with,
AT1G08590,GO:0005886,located_in,
16093,SF_response_downregulated,has_response,0.267056686128017
AT3G56320,GO:0005634,located_in,
AT5G56270,GO:0006355,annotated_with,
AT5G56270,GO:0009555,annotated_with,
AT5G56270,GO:0009942,annotated_with,
AT5G56270,ath04626,participates_in,
AT5G56270,GO:0005634,located_in,
AT3G15660,GO:0005739,located_in,
AT3G15660,GO:0005759,located_in,
AT3G15660,GO:0005829,located_in,
AT5G43160,GO:0051225,annotated_with,
AT5G43160,GO:0005737,located_in,
AT5G43160,GO:0005880,located_in,
AT2G07798,GO:0008150,annotated_with,
AT2G07798,GO:0005739,located_in,
AT1G76340,GO:0015780,annotated_with,
AT1G76340,GO:0000139,located_in,
AT1G76340,GO:0005794,located_in,
AT1G76340,GO:0005886,located_in,
AT3G12670,SF_response_upregulated,has_response,0.129414554381012
AT3G12670,GO:0006241,annotated_with,
AT3G12670,GO:0009733,annotated_with,
AT3G12670,GO:0009793,annotated_with,
AT3G12670,GO:0019856,annotated_with,
AT3G12670,GO:0044210,annotated_with,
AT3G12670,ath00240,participates_in,
AT3G12670,ath01100,participates_in,
AT3G12670,ath01232,participates_in,
AT3G12670,ath01240,participates_in,
AT3G12670,GO:0005829,located_in,
AT1G71910,GO:0009507,located_in,
AT1G24764,GO:0007010,annotated_with,
AT1G24764,GO:0005634,located_in,
AT1G24764,GO:0005737,located_in,
AT1G24764,GO:0005874,located_in,
AT1G24764,GO:0009507,located_in,
AT2G39720,GO:0016567,annotated_with,
AT2G39720,GO:0005634,located_in,
AT2G39720,GO:0005737,located_in,
AT4G04780,GO:0006355,annotated_with,
AT4G04780,GO:0006357,annotated_with,
AT4G04780,GO:0050832,annotated_with,
AT4G04780,GO:0005634,located_in,
AT4G04780,GO:0016592,located_in,
AT4G04780,GO:0043078,located_in,
AT4G14640,GO:0005513,annotated_with,
AT4G14640,GO:0009617,annotated_with,
AT4G14640,GO:0019722,annotated_with,
AT4G14640,ath04626,participates_in,
AT4G14640,GO:0005634,located_in,
AT4G14640,GO:0005737,located_in,
AT4G32730,SF_response_upregulated,has_response,0.0953968161664229
AT4G32730,GO:0006355,annotated_with,
AT4G32730,GO:0008285,annotated_with,
AT4G32730,GO:0032465,annotated_with,
AT4G32730,GO:0045892,annotated_with,
AT4G32730,GO:0045893,annotated_with,
AT4G32730,GO:0005634,located_in,
AT4G32730,GO:0070176,located_in,
AT2G27250,GO:0007165,annotated_with,
AT2G27250,GO:0007166,annotated_with,
AT2G27250,GO:0009934,annotated_with,
AT2G27250,GO:0010074,annotated_with,
AT2G27250,GO:0030154,annotated_with,
AT2G27250,GO:0045087,annotated_with,
AT2G27250,GO:0048507,annotated_with,
AT2G27250,GO:0005576,located_in,
AT2G27250,GO:0005739,located_in,
AT2G27250,GO:0048046,located_in,
AT5G18850,GO:0000138,located_in,
AT5G18850,GO:0005739,located_in,
AT5G39830,GO:0006508,annotated_with,
AT5G39830,GO:0010206,annotated_with,
AT5G39830,GO:0005634,located_in,
AT5G39830,GO:0009507,located_in,
AT5G39830,GO:0009534,located_in,
AT5G39830,GO:0009536,located_in,
AT5G39830,GO:0009543,located_in,
AT5G39830,GO:0009579,located_in,
AT5G39830,GO:0031977,located_in,
AT1G55750,GO:0006281,annotated_with,
AT1G55750,GO:0006289,annotated_with,
AT1G55750,GO:0006351,annotated_with,
AT1G55750,GO:0006360,annotated_with,
AT1G55750,GO:0006366,annotated_with,
AT1G55750,ath03022,participates_in,
AT1G55750,ath03420,participates_in,
AT1G55750,GO:0000439,located_in,
AT1G55750,GO:0005634,located_in,
AT1G55750,GO:0005675,located_in,
AT3G14530,GO:0033384,annotated_with,
AT3G14530,GO:0033386,annotated_with,
AT3G14530,GO:0045337,annotated_with,
AT3G14530,ath00900,participates_in,
AT3G14530,ath01100,participates_in,
AT3G14530,ath01110,participates_in,
AT3G14530,GO:0009507,located_in,
AT3G14530,GO:0010287,located_in,
AT4G12020,GO:0006355,annotated_with,
AT4G12020,GO:0007165,annotated_with,
AT4G12020,GO:0005634,located_in,
AT4G12020,GO:0005737,located_in,
AT4G12020,GO:0009507,located_in,
AT4G12020,GO:0009941,located_in,
AT4G23620,GO:0006412,annotated_with,
AT4G23620,ath03010,participates_in,
AT4G23620,GO:0005829,located_in,
AT4G23620,GO:0009507,located_in,
AT4G23620,GO:0022625,located_in,
AT1G68100,GO:0006882,annotated_with,
AT1G68100,GO:0030001,annotated_with,
AT1G68100,GO:0055085,annotated_with,
AT1G68100,GO:0071577,annotated_with,
AT1G68100,GO:0005576,located_in,
AT1G68100,GO:0005783,located_in,
AT1G68100,GO:0005886,located_in,
AT1G75170,GO:0005886,located_in,
AT3G13600,GO:0005634,located_in,
AT3G28390,GO:0055085,annotated_with,
AT3G28390,ath02010,participates_in,
AT3G28390,GO:0005739,located_in,
AT3G28390,GO:0016020,located_in,
AT4G25890,GO:0006414,annotated_with,
AT4G25890,GO:0042742,annotated_with,
AT4G25890,ath03010,participates_in,
AT4G25890,GO:0005829,located_in,
AT4G25890,GO:0022626,located_in,
AT3G56980,GO:0006355,annotated_with,
AT3G56980,GO:0006357,annotated_with,
AT3G56980,GO:0010106,annotated_with,
AT3G56980,GO:0060586,annotated_with,
AT3G56980,GO:0005634,located_in,
AT3G56980,GO:0090575,located_in,
AT2G37760,GO:0009409,annotated_with,
AT2G37760,GO:0009414,annotated_with,
AT2G37760,GO:0009651,annotated_with,
AT2G37760,GO:0005737,located_in,
AT2G37760,GO:0005783,located_in,
AT2G37760,GO:0005829,located_in,
AT4G32560,GO:0006893,annotated_with,
AT4G32560,GO:0005634,located_in,
AT4G32560,GO:0005737,located_in,
AT3G09890,GO:0016567,annotated_with,
AT3G09890,GO:0005634,located_in,
AT1G29720,GO:0016310,annotated_with,
AT1G29720,GO:0045088,annotated_with,
AT1G29720,GO:0005886,located_in,
AT1G60870,GO:0009555,annotated_with,
AT1G60870,GO:0009793,annotated_with,
AT1G60870,GO:0005634,located_in,
AT1G60870,GO:0009506,located_in,
AT1G53570,GO:0000165,annotated_with,
AT1G53570,GO:0002221,annotated_with,
AT1G53570,GO:0006468,annotated_with,
AT1G53570,GO:1900150,annotated_with,
AT1G53570,GO:1900424,annotated_with,
AT1G53570,GO:0005634,located_in,
AT1G53570,GO:0005737,located_in,
AT2G23160,SF_response_upregulated,has_response,2.36667890275944
AT2G23160,GO:0008150,annotated_with,
AT2G23160,GO:0005575,located_in,
AT3G47470,GO:0009409,annotated_with,
AT3G47470,GO:0009416,annotated_with,
AT3G47470,GO:0009644,annotated_with,
AT3G47470,GO:0009645,annotated_with,
AT3G47470,GO:0009768,annotated_with,
AT3G47470,ath00196,participates_in,
AT3G47470,ath01100,participates_in,
AT3G47470,GO:0005829,located_in,
AT3G47470,GO:0009507,located_in,
AT3G47470,GO:0009534,located_in,
AT3G47470,GO:0009535,located_in,
AT3G47470,GO:0009579,located_in,
AT3G47470,GO:0009941,located_in,
AT5G66460,GO:0009828,annotated_with,
AT5G66460,GO:0009845,annotated_with,
AT5G66460,GO:0010047,annotated_with,
AT5G66460,ath00051,participates_in,
AT5G66460,ath01100,participates_in,
AT5G66460,GO:0005576,located_in,
AT5G66460,GO:0071944,located_in,
AT1G28410,GO:0009507,located_in,
AT4G19020,GO:0006346,annotated_with,
AT4G19020,GO:0034605,annotated_with,
AT4G19020,GO:0044027,annotated_with,
AT4G19020,ath00270,participates_in,
AT4G19020,ath01100,participates_in,
AT4G19020,GO:0005634,located_in,
AT3G30775,GO:0006979,annotated_with,
AT3G30775,GO:0009414,annotated_with,
AT3G30775,GO:0010133,annotated_with,
AT3G30775,GO:0042742,annotated_with,
AT3G30775,GO:0071456,annotated_with,
AT3G30775,ath00330,participates_in,
AT3G30775,ath01100,participates_in,
AT3G30775,ath01110,participates_in,
AT3G30775,GO:0005739,located_in,
AT1G14980,SF_response_upregulated,has_response,0.203693951028245
AT1G14980,GO:0006457,annotated_with,
AT1G14980,GO:0009408,annotated_with,
AT1G14980,GO:0051085,annotated_with,
AT1G14980,GO:0005576,located_in,
AT1G14980,GO:0005737,located_in,
AT1G14980,GO:0005739,located_in,
AT1G14980,GO:0005829,located_in,
AT4G13440,SF_response_downregulated,has_response,0.113945373747533
AT4G13440,GO:0005739,located_in,
AT5G19890,GO:0006979,annotated_with,
AT5G19890,ath00940,participates_in,
AT5G19890,ath01100,participates_in,
AT5G19890,ath01110,participates_in,
AT5G19890,GO:0005576,located_in,
AT5G19890,GO:0005634,located_in,
AT5G19890,GO:0005737,located_in,
AT5G19500,GO:0003333,annotated_with,
AT5G19500,GO:0009507,located_in,
AT5G19500,GO:0009706,located_in,
AT3G53930,GO:0006468,annotated_with,
AT3G53930,GO:0010506,annotated_with,
AT3G53930,GO:0016310,annotated_with,
AT3G53930,ath04136,participates_in,
AT3G53930,GO:0005737,located_in,
AT3G53930,GO:0005886,located_in,
AT3G04220,GO:0007165,annotated_with,
AT3G04220,GO:0050832,annotated_with,
AT3G04220,GO:0005737,located_in,
AT2G41770,GO:0008104,annotated_with,
AT2G41770,GO:0052324,annotated_with,
AT2G41770,GO:2001009,annotated_with,
AT2G41770,GO:0005768,located_in,
AT2G41770,GO:0005794,located_in,
AT2G41770,GO:0005802,located_in,
AT2G41770,GO:0009507,located_in,
AT4G12230,SF_response_downregulated,has_response,0.115386916001094
AT4G12230,ath04144,participates_in,
AT4G12230,GO:0005737,located_in,
AT5G42020,GO:0006457,annotated_with,
AT5G42020,GO:0009408,annotated_with,
AT5G42020,GO:0010197,annotated_with,
AT5G42020,GO:0030968,annotated_with,
AT5G42020,GO:0034976,annotated_with,
AT5G42020,GO:0036503,annotated_with,
AT5G42020,GO:0042026,annotated_with,
AT5G42020,GO:0051085,annotated_with,
AT5G42020,ath03060,participates_in,
AT5G42020,ath04141,participates_in,
AT5G42020,ath04156,participates_in,
AT5G42020,GO:0000325,located_in,
AT5G42020,GO:0005634,located_in,
AT5G42020,GO:0005730,located_in,
AT5G42020,GO:0005737,located_in,
AT5G42020,GO:0005783,located_in,
AT5G42020,GO:0005788,located_in,
AT5G42020,GO:0009505,located_in,
AT5G42020,GO:0009506,located_in,
AT5G42020,GO:0009507,located_in,
AT5G42020,GO:0009536,located_in,
AT5G42020,GO:0016020,located_in,
AT5G42020,GO:0016592,located_in,
AT5G42020,GO:0099503,located_in,
AT3G01980,GO:0005739,located_in,
AT3G01980,GO:0005777,located_in,
AT1G75580,GO:0009733,annotated_with,
AT1G75580,GO:0009737,annotated_with,
AT1G75580,ath04075,participates_in,
AT1G75580,GO:0005575,located_in,
AT4G26450,GO:0005634,located_in,
AT4G30450,GO:0008150,annotated_with,
AT4G30450,GO:0005575,located_in,
AT4G27300,GO:0006955,annotated_with,
AT4G27300,GO:0007165,annotated_with,
AT4G27300,GO:0048544,annotated_with,
AT4G27300,GO:0005886,located_in,
AT4G27300,GO:0009506,located_in,
AT3G16830,GO:0006355,annotated_with,
AT3G16830,GO:0010072,annotated_with,
AT3G16830,GO:0005737,located_in,
AT3G48510,GO:0010162,annotated_with,
AT3G48510,GO:0010431,annotated_with,
AT3G48510,GO:0048838,annotated_with,
AT3G48510,GO:2000143,annotated_with,
AT3G48510,GO:0005634,located_in,
AT4G01710,SF_response_downregulated,has_response,0.192905369249521
AT4G01710,GO:0007015,annotated_with,
AT4G01710,GO:0009825,annotated_with,
AT4G01710,GO:0010090,annotated_with,
AT4G01710,GO:0030036,annotated_with,
AT4G01710,GO:0030041,annotated_with,
AT4G01710,GO:0034314,annotated_with,
AT4G01710,ath04144,participates_in,
AT4G01710,ath04517,participates_in,
AT4G01710,ath04519,participates_in,
AT4G01710,ath05100,participates_in,
AT4G01710,GO:0005737,located_in,
AT4G01710,GO:0005885,located_in,
AT1G50140,GO:0005741,located_in,
AT2G45070,GO:0006616,annotated_with,
AT2G45070,GO:0006886,annotated_with,
AT2G45070,GO:0031204,annotated_with,
AT2G45070,ath03060,participates_in,
AT2G45070,ath04141,participates_in,
AT2G45070,ath04145,participates_in,
AT2G45070,GO:0005784,located_in,
AT2G45070,GO:0005789,located_in,
AT3G14060,GO:0005737,located_in,
AT3G14060,GO:0005739,located_in,
AT3G14060,GO:0009505,located_in,
AT3G47600,GO:0006355,annotated_with,
AT3G47600,GO:0009414,annotated_with,
AT3G47600,GO:0009733,annotated_with,
AT3G47600,GO:0045893,annotated_with,
AT3G47600,GO:1904278,annotated_with,
AT3G47600,GO:0005634,located_in,
AT1G26970,SF_response_upregulated,has_response,0.0611743618927461
AT1G26970,GO:0016310,annotated_with,
AT1G26970,GO:0005739,located_in,
AT1G26970,Trait_clim_gs_tmax,associated_with_trait,
AT2G03710,GO:0006357,annotated_with,
