node_id,id,label,type,tair_id,symbol,mean_log2fc,fisher_pval,fisher_fdr,n_studies,consensus,direction,color,size,ontology,go_id,term,pathway_id,full_name,trait_name,n_genes,ecotype_name,n_deg
6743,6743,6743,Gene,6743,,-0.892790623530136,2.01517238935789e-05,6.61121758407482e-05,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT2G41150,AT2G41150,AT2G41150,Gene,AT2G41150,,0.432094208245407,1.39894247448101e-37,1.39601063964697e-36,18.0,True,upregulated,#0279EE,25,,,,,,,,,
AT5G22740,AT5G22740,CSLA2,Gene,AT5G22740,CSLA2,0.364984045347179,4.01496273810001e-190,5.1965232187064507e-188,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT4G12800,AT4G12800,PSAL,Gene,AT4G12800,PSAL,-0.331368305167799,1.99440680136892e-42,2.21937623065712e-41,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT5G60270,AT5G60270,LecRK-I.7,Gene,AT5G60270,LecRK-I.7,0.0754553096668248,7.715936290224951e-44,8.79755732423035e-43,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT5G08740,AT5G08740,NDC1,Gene,AT5G08740,NDC1,-0.0527584280764334,8.105521470778729e-29,6.5182006485108e-28,18.0,False,downregulated,#0279EE,39,,,,,,,,,
AT1G29340,AT1G29340,PUB17,Gene,AT1G29340,PUB17,-0.0667456150369396,7.603175100513971e-47,9.2653766351673e-46,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G78720,AT1G78720,AT1G78720,Gene,AT1G78720,,0.26619725722191,3.95301045117168e-07,1.44574163502404e-06,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT3G09940,AT3G09940,MDAR3,Gene,AT3G09940,MDAR3,0.0845509316577487,5.74075059676361e-06,1.95390318527528e-05,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G04770,AT5G04770,CAT6,Gene,AT5G04770,CAT6,-0.313018067902545,2.23862010996697e-48,2.8173283784528504e-47,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT5G49945,AT5G49945,AT5G49945,Gene,AT5G49945,,0.049588143541747,0.0012133659204821,0.0034069954900964,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT4G31000,AT4G31000,CBP60f,Gene,AT4G31000,CBP60f,0.227032208424558,6.27063213588157e-102,2.11469836572053e-100,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G06670,AT1G06670,NIH,Gene,AT1G06670,NIH,0.162615781046049,2.3678224321586004e-10,1.0230798539082902e-09,18.0,True,upregulated,#0279EE,23,,,,,,,,,
AT1G76920,AT1G76920,BAF1,Gene,AT1G76920,BAF1,-0.0031391837438728,1.38582491384572e-39,1.44255312582244e-38,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G23080,AT5G23080,TGH,Gene,AT5G23080,TGH,0.194718736658738,4.587579166297571e-19,2.76506731285577e-18,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G53420,AT5G53420,CCT101,Gene,AT5G53420,CCT101,0.0274053818596043,1.27153106572605e-17,7.301807240788621e-17,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT2G07305,AT2G07305,AT2G07305,Gene,AT2G07305,,0.811076317229073,0.0080385312246492,0.0201939888233552,8.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G61390,AT1G61390,AT1G61390,Gene,AT1G61390,,0.264714259526343,0.0013943978045963,0.0038921501805073,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT2G27110,AT2G27110,FRS3,Gene,AT2G27110,FRS3,-0.0751971112639419,1.36257174794665e-06,4.83283238503239e-06,18.0,False,downregulated,#0279EE,21,,,,,,,,,
20132,20132,20132,Gene,20132,,-0.218610820169878,0.0091272305090583,0.0227396500888362,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G16200,AT5G16200,AT5G16200,Gene,AT5G16200,,0.0239890424208979,4.6260468321524e-07,1.68678134491739e-06,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT4G30825,AT4G30825,BFA2,Gene,AT4G30825,BFA2,0.120890970640906,1.3832125128809699e-36,1.3491846012222402e-35,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G80270,AT1G80270,PPR596,Gene,AT1G80270,PPR596,0.226448552856636,1.01276128547162e-27,7.91974137068898e-27,18.0,True,upregulated,#0279EE,23,,,,,,,,,
13023,13023,13023,Gene,13023,,-0.109045713463039,0.0003857444852954,0.0011393423930866,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G66500,AT1G66500,AT1G66500,Gene,AT1G66500,,-0.0175800586702818,2.95131033001346e-19,1.78797662469976e-18,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G26665,AT1G26665,MED10B,Gene,AT1G26665,MED10B,0.336988648253593,1.0614655549049e-44,1.23273939953277e-43,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT1G74930,AT1G74930,ORA47,Gene,AT1G74930,ORA47,0.0888901167185106,2.42843451448652e-14,1.24102185640375e-13,17.0,False,upregulated,#0279EE,27,,,,,,,,,
AT1G02960,AT1G02960,AT1G02960,Gene,AT1G02960,,0.084293597822363,1.14748191762022e-14,5.934774190972311e-14,18.0,True,upregulated,#0279EE,19,,,,,,,,,
AT5G18050,AT5G18050,SAUR22,Gene,AT5G18050,SAUR22,0.684633811437146,4.61115546030197e-115,1.88295499248727e-113,12.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G52740,AT1G52740,HTA9,Gene,AT1G52740,HTA9,-0.0125373535672748,6.69183400543821e-44,7.64164745250271e-43,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT1G24240,AT1G24240,bL19m,Gene,AT1G24240,bL19m,0.0884062859710544,5.16158788545881e-12,2.40304604272693e-11,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G18835,AT1G18835,MIF3,Gene,AT1G18835,MIF3,-0.0670299433535685,0.0001045835732036,0.0003249516303185,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT3G56650,AT3G56650,PPD6,Gene,AT3G56650,PPD6,0.0076877853560597,1.09584632735682e-74,2.27684228327248e-73,18.0,False,upregulated,#0279EE,35,,,,,,,,,
AT4G28460,AT4G28460,prePIP1,Gene,AT4G28460,prePIP1,-0.222035292938638,8.64940408156753e-24,6.04677695632323e-23,17.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G80210,AT1G80210,BRCC36A,Gene,AT1G80210,BRCC36A,0.0230019948211101,3.61274920517485e-26,2.69830618071348e-25,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G04560,AT5G04560,EMB1649,Gene,AT5G04560,EMB1649,0.150155212806183,1.04169542160573e-25,7.6938998259227405e-25,18.0,True,upregulated,#0279EE,29,,,,,,,,,
AT2G04480,AT2G04480,AT2G04480,Gene,AT2G04480,,0.0192500296728273,0.0004085878771961,0.0012033206272688,16.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G24290,AT4G24290,MACP2,Gene,AT4G24290,MACP2,0.013128394056523,1.60624861318538e-32,1.41947742674842e-31,18.0,False,upregulated,#0279EE,23,,,,,,,,,
1458,1458,1458,Gene,1458,,-0.200481183216823,0.0165405461876923,0.0392515608654116,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT2G31070,AT2G31070,TCP10,Gene,AT2G31070,TCP10,-0.0060247692289759,3.03883518582903e-63,5.160948461378029e-62,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT3G50770,AT3G50770,CML41,Gene,AT3G50770,CML41,0.183382792939158,1.8708499534337e-64,3.24963130633075e-63,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT3G51010,AT3G51010,mL105,Gene,AT3G51010,mL105,0.118057411128613,2.14123887950756e-06,7.49679162745021e-06,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G45870,AT2G45870,VCCN2,Gene,AT2G45870,VCCN2,0.103240599933245,2.7767027182531e-19,1.6833739957955199e-18,18.0,False,upregulated,#0279EE,23,,,,,,,,,
1440,1440,1440,Gene,1440,,0.185265663032409,0.013169750572426,0.0318352259920204,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G16600,AT5G16600,MYB43,Gene,AT5G16600,MYB43,0.172165058956763,1.64581747824391e-33,1.49178436846555e-32,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT3G58090,AT3G58090,AT3G58090,Gene,AT3G58090,,0.0349017458376071,0.0014509649005135,0.0040422184273512,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G64520,AT5G64520,XRCC2,Gene,AT5G64520,XRCC2,0.153066586981142,8.10102322290152e-05,0.0002543102923194,18.0,True,upregulated,#0279EE,27,,,,,,,,,
AT2G34317,AT2G34317,AT2G34317,Gene,AT2G34317,,-0.524499162041819,9.55089662321157e-31,8.08647774292502e-30,12.0,False,downregulated,#0279EE,15,,,,,,,,,
AT2G25297,AT2G25297,AT2G25297,Gene,AT2G25297,,-0.0035249527505795,5.92072555272725e-17,3.3307129515727004e-16,18.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G60780,AT1G60780,HAP13,Gene,AT1G60780,HAP13,0.0044861169134596,5.59376288588984e-38,5.63185038875981e-37,18.0,False,upregulated,#0279EE,33,,,,,,,,,
13887,13887,13887,Gene,13887,,-0.0028789061896354,0.0201174283501264,0.0468843578266686,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G61430,AT5G61430,NAC5,Gene,AT5G61430,NAC5,-0.460976800795742,6.97424065394514e-13,3.3640340537212498e-12,18.0,True,downregulated,#0279EE,23,,,,,,,,,
AT5G53030,AT5G53030,AT5G53030,Gene,AT5G53030,,0.143665107293038,2.9469942615059e-08,1.15139979800074e-07,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G21528,AT1G21528,AT1G21528,Gene,AT1G21528,,0.165332970193272,4.60555877051411e-20,2.86747967548528e-19,17.0,False,upregulated,#0279EE,17,,,,,,,,,
AT2G18680,AT2G18680,AT2G18680,Gene,AT2G18680,,0.301046289247871,4.03500644138476e-69,7.62917556700585e-68,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G76120,AT1G76120,TRUA1B,Gene,AT1G76120,TRUA1B,0.135933311608036,8.98612922180051e-05,0.0002810915787914,18.0,False,upregulated,#0279EE,21,,,,,,,,,
12325,12325,12325,Gene,12325,,-0.170426564908463,0.0122895826264486,0.0298852845380362,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G02080,AT4G02080,SAR2,Gene,AT4G02080,SAR2,-0.0817308891302521,1.11998355753063e-49,1.44633656679267e-48,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT1G60787,AT1G60787,AT1G60787,Gene,AT1G60787,,0.617094368243594,0.0016046377241128,0.0044481281054949,14.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G46490,AT5G46490,AT5G46490,Gene,AT5G46490,,0.147761714816839,7.88958705591015e-07,2.84024039528884e-06,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT2G16230,AT2G16230,AT2G16230,Gene,AT2G16230,,0.213842193849903,0.0003462846652046,0.0010273534016682,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G40290,AT2G40290,AT2G40290,Gene,AT2G40290,,0.0972167837637117,1.80347143584233e-17,1.03097225456166e-16,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G58730,AT5G58730,Mik,Gene,AT5G58730,Mik,-0.0544745449226815,1.43005059947037e-21,9.29855376636328e-21,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT1G17370,AT1G17370,UBP1B,Gene,AT1G17370,UBP1B,-0.0113388977509644,5.46205169431198e-46,6.52441760613316e-45,18.0,False,downregulated,#0279EE,15,,,,,,,,,
AT3G53190,AT3G53190,AT3G53190,Gene,AT3G53190,,0.274813235285224,3.70882218217121e-78,8.184165819594729e-77,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT3G62090,AT3G62090,PIL2,Gene,AT3G62090,PIL2,0.752908042727787,7.914950611174751e-117,3.35068394511077e-115,18.0,False,upregulated,#0279EE,27,,,,,,,,,
16566,16566,16566,Gene,16566,,-0.0750941052197426,0.0184440156679263,0.0433601873977915,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G20060,AT1G20060,AT1G20060,Gene,AT1G20060,,-0.130768878925734,9.41343143137718e-11,4.147423639388e-10,18.0,False,downregulated,#0279EE,25,,,,,,,,,
19949,19949,19949,Gene,19949,,-0.369264852145793,0.0025908808575344,0.0069941385304742,4.0,False,downregulated,#0279EE,15,,,,,,,,,
20950,20950,20950,Gene,20950,,-0.314555359643157,0.0135291723258039,0.0326275532215765,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G62560,AT5G62560,PUB41,Gene,AT5G62560,PUB41,-0.105495928529801,2.7468580106541e-60,4.37717769760388e-59,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT1G19570,AT1G19570,DHAR5,Gene,AT1G19570,DHAR5,-0.176729329911712,1.12989023380211e-39,1.17850548682804e-38,18.0,False,downregulated,#0279EE,50,,,,,,,,,
AT1G63130,AT1G63130,RPF6,Gene,AT1G63130,RPF6,0.0610265747292479,1.98660572453468e-25,1.45589979820777e-24,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G49120,AT5G49120,AT5G49120,Gene,AT5G49120,,0.788657131183877,0.0001344871446092,0.0004139740995411,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT5G18500,AT5G18500,AT5G18500,Gene,AT5G18500,,-0.0267372043102717,6.41637165558759e-90,1.74811603830263e-88,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT3G46720,AT3G46720,AT3G46720,Gene,AT3G46720,,-0.229459552810782,0.0021228575511823,0.0057933762626939,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT5G28040,AT5G28040,VFP4,Gene,AT5G28040,VFP4,-0.0978441361829371,0.0001127159006144,0.000349278640981,18.0,False,downregulated,#0279EE,23,,,,,,,,,
19967,19967,19967,Gene,19967,,0.347032356692946,0.0004872131118539,0.0014254141893083,4.0,True,upregulated,#0279EE,17,,,,,,,,,
AT4G27540,AT4G27540,PRA1.H,Gene,AT4G27540,PRA1.H,0.0146811405614144,6.04289207696091e-36,5.79941090396354e-35,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G02150,AT1G02150,CCR16,Gene,AT1G02150,CCR16,0.158743197218298,1.0962503912119199e-13,5.46398651246423e-13,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G60190,AT5G60190,AT5G60190,Gene,AT5G60190,,0.0533758908511412,0.0001935905885034,0.0005872323281072,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G41470,AT5G41470,AT5G41470,Gene,AT5G41470,,0.328063775642856,0.0007049422169442,0.0020282280615123,17.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G57050,AT5G57050,AtABI2,Gene,AT5G57050,AtABI2,0.337587141817714,2.14659942879629e-59,3.35675374974258e-58,18.0,False,upregulated,#0279EE,39,,,,,,,,,
AT4G34470,AT4G34470,SK12,Gene,AT4G34470,SK12,0.120911119210874,0.0011964995045319,0.0033612731141927,16.0,False,upregulated,#0279EE,31,,,,,,,,,
566,566,566,Gene,566,,-0.952440587840363,0.000228702209857,0.0006898398243222,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G07770,AT1G07770,uS8z,Gene,AT1G07770,uS8z,0.0512588272508244,1.20072147392605e-10,5.26073317729494e-10,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT5G47090,AT5G47090,AT5G47090,Gene,AT5G47090,,0.0644792255688584,6.44234543106422e-22,4.23728513772226e-21,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT4G22910,AT4G22910,FZR2,Gene,AT4G22910,FZR2,-0.0071527881601122,1.65785348585828e-13,8.20250274256725e-13,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT1G09140,AT1G09140,SR30,Gene,AT1G09140,SR30,0.189643113001833,1.69175791625072e-30,1.42284763589902e-29,18.0,False,upregulated,#0279EE,23,,,,,,,,,
72,72,72,Gene,72,,0.305846468543761,0.0020021149128889,0.005482313289746,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G21700,AT3G21700,SGP2,Gene,AT3G21700,SGP2,-0.118891582822945,7.33726411940044e-06,2.4794019471385e-05,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT4G14290,AT4G14290,AT4G14290,Gene,AT4G14290,,0.0028985526866382,0.0001509328600085,0.000462439989034,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G17150,AT5G17150,AT5G17150,Gene,AT5G17150,,-0.298894569999619,0.0059115133244603,0.0151535265991415,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT3G04443,AT3G04443,AT3G04443,Gene,AT3G04443,,0.809055878893424,8.36273769037668e-18,4.83065608089304e-17,10.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G22500,AT1G22500,ATL15,Gene,AT1G22500,ATL15,-0.0621754995125603,1.42387054117169e-05,4.72659449679258e-05,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G61480,AT5G61480,TDR,Gene,AT5G61480,TDR,-0.12467904341587,1.5842673170330802e-15,8.470697231001741e-15,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT3G04690,AT3G04690,ANX1,Gene,AT3G04690,ANX1,0.09237349622692,0.0033039587541209,0.0087883745027486,15.0,False,upregulated,#0279EE,25,,,,,,,,,
AT4G26640,AT4G26640,WRKY20,Gene,AT4G26640,WRKY20,-0.0104420556144715,0.0200915036114313,0.0468281448238232,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT3G59220,AT3G59220,PRN1,Gene,AT3G59220,PRN1,0.103857513115728,0.0014806103672083,0.004122152058174,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G17770,AT5G17770,CBR1,Gene,AT5G17770,CBR1,-0.0002971094990676,6.49680275997494e-11,2.88591715204946e-10,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT1G02920,AT1G02920,GSTF7,Gene,AT1G02920,GSTF7,0.340276848549526,6.42886876030896e-46,7.666928252040341e-45,17.0,False,upregulated,#0279EE,39,,,,,,,,,
AT1G23800,AT1G23800,ALDH2B7,Gene,AT1G23800,ALDH2B7,-0.186578994179245,1.53221290439358e-44,1.77349201496279e-43,18.0,False,downregulated,#0279EE,49,,,,,,,,,
20167,20167,20167,Gene,20167,,-0.442832342961873,0.0027208396666182,0.0073251530001634,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G44130,AT1G44130,AT1G44130,Gene,AT1G44130,,-0.0763297857677878,1.0966877010042899e-12,5.25036328473605e-12,17.0,False,downregulated,#0279EE,21,,,,,,,,,
1991,1991,1991,Gene,1991,,0.335720883558142,0.0142645493949769,0.0342466638055647,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G27460,AT5G27460,AT5G27460,Gene,AT5G27460,,0.130322757653559,4.00260039835907e-05,0.0001285911255185,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT3G49730,AT3G49730,AT3G49730,Gene,AT3G49730,,0.0385362344733226,3.19251084234133e-29,2.60157803781374e-28,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G64640,AT5G64640,PMEI-PME94,Gene,AT5G64640,PMEI-PME94,0.10779827937299,1.85292494149441e-13,9.149334733945499e-13,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT2G09990,AT2G09990,uS9z,Gene,AT2G09990,uS9z,0.0636687843798298,6.95639725550028e-11,3.08505489154678e-10,18.0,False,upregulated,#0279EE,35,,,,,,,,,
AT4G20460,AT4G20460,AT4G20460,Gene,AT4G20460,,-0.1742252880497,5.207059836223781e-09,2.11348723359545e-08,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT1G18193,AT1G18193,AT1G18193,Gene,AT1G18193,,0.101195127917158,0.014164719072118,0.0340227269789891,15.0,False,upregulated,#0279EE,15,,,,,,,,,
AT4G38200,AT4G38200,BIG1,Gene,AT4G38200,BIG1,0.0175612320428862,0.0005060084928018,0.0014784027687969,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT4G22475,AT4G22475,AT4G22475,Gene,AT4G22475,,1.43183432314731,2.25118214144414e-18,1.32470072928676e-17,9.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G09220,AT3G09220,LAC7,Gene,AT3G09220,LAC7,-0.648601058683684,5.16392517852134e-199,7.52845170478752e-197,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G69220,AT1G69220,SIK1,Gene,AT1G69220,SIK1,0.0881355737787749,1.1967999836791099e-12,5.7180443664668495e-12,18.0,False,upregulated,#0279EE,47,,,,,,,,,
AT3G61530,AT3G61530,PANB2,Gene,AT3G61530,PANB2,-0.004265015789132,2.4839975480798203e-25,1.81580220764635e-24,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT5G23710,AT5G23710,AT5G23710,Gene,AT5G23710,,0.0959331851706528,1.90260075051037e-05,6.25217687427117e-05,8.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G19730,AT5G19730,PME53,Gene,AT5G19730,PME53,0.409144837151353,8.50598712366484e-115,3.4625038251398303e-113,18.0,False,upregulated,#0279EE,37,,,,,,,,,
4748,4748,4748,Gene,4748,,0.415411401378808,0.0014752573335988,0.0041079098058433,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G63240,AT1G63240,RMB1,Gene,AT1G63240,RMB1,0.159096871159985,5.84390119987909e-18,3.3941843797551997e-17,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT3G17185,AT3G17185,AT3G17185,Gene,AT3G17185,,-0.198918307844384,1.69500082079759e-14,8.71271046847734e-14,18.0,True,downregulated,#0279EE,17,,,,,,,,,
AT4G24550,AT4G24550,AP4M,Gene,AT4G24550,AP4M,-0.0833818234773357,2.77401668472046e-21,1.79005644602358e-20,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT1G12050,AT1G12050,SSCD1,Gene,AT1G12050,SSCD1,-0.04114306219863,0.0167771239207924,0.0397566168956888,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT2G18250,AT2G18250,COAD,Gene,AT2G18250,COAD,0.007862584919445,1.1877570241395102e-09,4.962229518623911e-09,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT5G51960,AT5G51960,AT5G51960,Gene,AT5G51960,,0.0510247228547152,1.42178847526431e-07,5.3426182779245e-07,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G31370,AT1G31370,AT1G31370,Gene,AT1G31370,,3.53728492045652,0.0041821707198522,0.010969215814183,3.0,True,upregulated,#0279EE,21,,,,,,,,,
AT1G30600,AT1G30600,AT1G30600,Gene,AT1G30600,,0.212907936268724,4.61321472200702e-22,3.04890433320879e-21,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G43590,AT5G43590,AT5G43590,Gene,AT5G43590,,-0.455112223435481,3.09875525696484e-63,5.2592706537518595e-62,15.0,False,downregulated,#0279EE,17,,,,,,,,,
AT1G76680,AT1G76680,OPR1,Gene,AT1G76680,OPR1,-0.299600189164763,5.34800274900738e-53,7.3547082850088e-52,18.0,True,downregulated,#0279EE,41,,,,,,,,,
AT5G61930,AT5G61930,APO3,Gene,AT5G61930,APO3,0.0546504295122779,1.05978350999198e-07,4.01077905440379e-07,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G16390,AT1G16390,OCT3,Gene,AT1G16390,OCT3,-0.164332573050752,2.20194669842243e-105,7.78496155278082e-104,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT1G74055,AT1G74055,AT1G74055,Gene,AT1G74055,,0.234073541159706,5.25746821452925e-06,1.79589217982284e-05,8.0,False,upregulated,#0279EE,19,,,,,,,,,
AT3G26300,AT3G26300,CYP71B34,Gene,AT3G26300,CYP71B34,-0.141842494195238,9.08823377972553e-06,3.05438335428048e-05,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT2G19260,AT2G19260,AT2G19260,Gene,AT2G19260,,0.17714840951035,0.0001393578324864,0.0004282810791022,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT3G27027,AT3G27027,AT3G27027,Gene,AT3G27027,,0.0032541892252808,6.799168518116999e-13,3.2820279506956e-12,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G08405,AT2G08405,AT2G08405,Gene,AT2G08405,,-0.330675973902611,2.02861764444144e-08,7.99933781827649e-08,8.0,False,downregulated,#0279EE,15,,,,,,,,,
AT5G15840,AT5G15840,FG,Gene,AT5G15840,FG,0.376041379337427,3.82156135178857e-41,4.132142827482889e-40,18.0,False,upregulated,#0279EE,29,,,,,,,,,
18235,18235,18235,Gene,18235,,0.178465571664523,0.0097216601201574,0.0240991489657684,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G10050,AT5G10050,AT5G10050,Gene,AT5G10050,,0.0453761947093506,1.13223221841946e-05,3.7831703063277e-05,18.0,False,upregulated,#0279EE,17,,,,,,,,,
13129,13129,13129,Gene,13129,,0.320188802165718,0.0089416375306588,0.0223104624527054,4.0,True,upregulated,#0279EE,17,,,,,,,,,
AT4G38570,AT4G38570,PIS2,Gene,AT4G38570,PIS2,-0.0491152399084678,0.0118518991446267,0.0288981216529772,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT2G38695,AT2G38695,AT2G38695,Gene,AT2G38695,,0.202783312426303,2.62576381494158e-26,1.9702149451970901e-25,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G56020,AT1G56020,AT1G56020,Gene,AT1G56020,,-0.017718574211278,0.0033513911371513,0.0089045024782067,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT2G20340,AT2G20340,AtAAS,Gene,AT2G20340,AtAAS,-0.277212249305268,1.6015382720382102e-35,1.5204213985194e-34,18.0,False,downregulated,#0279EE,39,,,,,,,,,
AT5G05640,AT5G05640,AT5G05640,Gene,AT5G05640,,0.026824685403526,2.06363027480188e-23,1.42596824514036e-22,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G32200,AT1G32200,ATS1,Gene,AT1G32200,ATS1,0.0236116420131223,1.48660487696623e-58,2.28475806098385e-57,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT1G59940,AT1G59940,ARR3,Gene,AT1G59940,ARR3,0.378504684794755,4.33176037393133e-17,2.44638406058117e-16,17.0,False,upregulated,#0279EE,39,,,,,,,,,
AT4G32860,AT4G32860,AT4G32860,Gene,AT4G32860,,-0.10771920189377,1.0758468998883698e-36,1.0517523064815601e-35,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT3G02010,AT3G02010,AT3G02010,Gene,AT3G02010,,0.209575962565226,0.0052448102395121,0.0135529447966603,8.0,False,upregulated,#0279EE,21,,,,,,,,,
3591,3591,3591,Gene,3591,,0.454791810692027,0.0052191533123473,0.0134879886503083,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G21100,AT1G21100,IGMT1,Gene,AT1G21100,IGMT1,-0.289602194217794,8.44946524887937e-160,6.89521534405799e-158,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT3G59100,AT3G59100,GSL11,Gene,AT3G59100,GSL11,0.174070924261362,1.62550524812167e-06,5.73406836693828e-06,18.0,True,upregulated,#0279EE,25,,,,,,,,,
2434,2434,2434,Gene,2434,,0.453486961937324,3.33992321615311e-07,1.22722375109071e-06,4.0,False,upregulated,#0279EE,15,,,,,,,,,
