gene_id,fisher_stat,fisher_pval,n_studies,mean_log2fc,median_log2fc,sd_log2fc,n_up,n_down,n_sig,direction_concordance,fisher_fdr,meta_log2fc,meta_se,meta_z,meta_pval,meta_ci_lb,meta_ci_ub,meta_I2,meta_tau2,meta_n,meta_het_pval,meta_fdr,consensus_class,direction,is_gwas_gene,is_de_gene,is_consensus_de,is_overlap,is_consensus_overlap,gwas_traits,n_gwas_associations
AT1G02650,82.3786351628355,1.70642320595255e-05,18,0.25456806717645,0.188246262037316,0.841030797360631,1,2,3,0.833333333333333,5.6331936657005e-05,0.149736999550456,0.130094884596819,1.15098299225608,0.249739232577886,-0.105244288832204,0.404718287933117,70.932366415583,0.186877927332637,18.0,3.45935463796466e-05,0.625330357756431,fisher_only,upregulated,True,True,False,True,False,Se82,345.0
AT5G64870,82.3520905870766,1.72011989495368e-05,18,0.473428422602207,0.512147453837943,0.732399373028315,2,0,2,0.611111111111111,5.6751600450061e-05,0.21342160010344,0.139268195630638,1.53245038565352,0.125411331959579,-0.0595390475244881,0.486382247731368,69.2548912654434,0.152406733795471,18.0,6.65749533118977e-06,0.458642235220985,fisher_only,upregulated,True,True,False,True,False,4W,5.0
AT1G16225,76.309355838685,1.74834982409417e-05,16,-0.217573782316628,-0.284956389270117,1.02525113611564,0,4,4,0.6875,5.76353558309906e-05,-0.512400849119225,0.15978225854995,-3.20686948456824,0.0013418786064638,-0.825568321245594,-0.199233376992857,41.5872132102871,0.150509617759438,16.0,0.0404138249912725,0.0312066470720615,consensus_significant,downregulated,True,True,True,True,True,aLRLpMRL125,759.0
AT5G45190,82.2057469857916,1.79757735922402e-05,18,0.0490592367241044,0.0469942415474097,0.172558185553609,0,3,3,0.666666666666667,5.92030919806647e-05,0.0145398756150276,0.0420722623160793,0.345592911210546,0.729648674122522,-0.0679202432726095,0.0969999945026647,68.2787227925002,0.0186681010455682,18.0,1.06168897703051e-05,0.911739448645956,fisher_only,upregulated,True,True,False,True,False,clim-tmin9,197.0
AT1G15780,82.1044463439805,1.85317461521993e-05,18,-0.02898958734511,-0.0870292300663587,0.213535204447785,0,2,2,0.555555555555556,6.09477318956529e-05,-0.0439620689429035,0.0424371135725495,-1.03593447437812,0.300232713026869,-0.127137283152936,0.0392131452671294,66.0772015458664,0.0192318149155268,18.0,0.00019502285625,0.67428248994399,fisher_only,downregulated,True,True,False,True,False,LDV,23.0
AT1G73250,81.8644746742452,1.9916507626643e-05,18,0.008214751818221,-0.0371110102006705,0.216773175375808,0,2,2,0.611111111111111,6.53570221503792e-05,-0.0106460319629845,0.0503472267986895,-0.211452201837294,0.832534426297866,-0.109324783209886,0.0880327192839167,64.1041773578233,0.0251074644974544,18.0,7.15806615791122e-05,0.949074246348042,fisher_only,upregulated,True,True,False,True,False,clim-pet5,103.0
AT3G46370,72.7558290155433,2.0559442127049e-05,15,-0.0180221024632887,0.183051971138639,1.83431775000296,0,1,1,0.533333333333333,6.73816371454895e-05,-0.0038128950049309,0.318007023267519,-0.0119899710570965,0.990433616419222,-0.627095207440059,0.619469417430197,80.3295630191676,1.01838775276799,15.0,1.00528107627656e-05,0.997198978388088,fisher_only,downregulated,True,True,False,True,False,Mean(LR.no) ABA,333.0
AT5G20160,81.1269079267259,2.48338192606768e-05,18,0.0635964001464639,-0.0541414254396711,0.360819566358169,2,0,2,0.555555555555556,8.09407217689266e-05,0.0134760368821382,0.0556150781271791,0.242309052435771,0.80854069992369,-0.0955275132445142,0.12247958700879,78.7274830821184,0.0373554312000526,18.0,1.54535867192235e-05,0.94149059348887,fisher_only,upregulated,True,True,False,True,False,clim-tmax5;clim-tmax6;clim-tmin7;clim-bio10;clim-tmin6;clim-tmin5;clim-tmin8,1983.0
AT5G44065,66.0044804226076,2.48592415351027e-05,13,-0.197130612262462,-0.314103669885045,0.929714007036356,0,2,2,0.615384615384615,8.10134054322093e-05,-0.289472748345795,0.261265346957295,-1.10796457209884,0.267877116559413,-0.801543418790454,0.222597922098864,64.0424719237184,0.4605762804474,13.0,0.0010699458550232,0.643102444189187,fisher_only,downregulated,True,True,False,True,False,rSeeds mlp,87.0
AT1G02530,78.0204607117479,2.59497645425461e-05,17,0.636631244399169,0.234321797894163,1.59177988145756,3,0,3,0.764705882352941,8.44506351594361e-05,0.465430389708606,0.159977503099895,2.9093490065161,0.0036218229136747,0.151880245296167,0.778980534121045,37.9293097374352,0.136370444294179,17.0,0.0198433771326671,0.0603644908619015,fisher_only,upregulated,True,True,False,True,False,Se82;Mean(LRD P) C,634.0
AT1G24190,80.9690856506579,2.60301923307794e-05,18,0.0975142978107002,0.0751170808222465,0.220899748505059,2,0,2,0.611111111111111,8.47070670361642e-05,0.0546052206614509,0.0302267953462999,1.806517033508,0.070837615929302,-0.0046382095853597,0.113848650908262,54.9671597373443,0.0071108994215296,18.0,0.0007162293242992,0.346795514708049,fisher_only,upregulated,True,True,False,True,False,Mean(LRR) C,553.0
AT1G79210,80.7747222983068,2.75808327795554e-05,18,0.0106864716478932,0.0127931247715136,0.14150655152275,3,1,4,0.611111111111111,8.96238919416293e-05,0.0039450997707931,0.0329542321064947,0.11971451065964,0.904709305186456,-0.0606440082961099,0.0685342078376963,64.9510691791609,0.0109932788466655,18.0,1.11129809294882e-05,0.97234253747544,fisher_only,upregulated,True,True,False,True,False,clim-pet10;clim-pet11;clim-pet9,2708.0
AT3G44510,80.6981537136261,2.82160744516134e-05,18,0.166538715174958,-0.0358163024880537,1.17285803900406,2,2,4,0.5,9.16078118424363e-05,-0.113087418164287,0.0945488831911216,-1.19607354785663,0.231667859189711,-0.29839982399737,0.0722249876687958,66.3581063597087,0.0723405503612155,18.0,1.2026737883254e-05,0.606848851729135,fisher_only,upregulated,True,True,False,True,False,clim-gs prec;clim-prec10;clim-prec11;clim-bio13;clim-bio16;clim-prec9,40077.0
AT4G11410,80.6892617975743,2.82907615247324e-05,18,0.0250671552574646,0.0029899194144124,0.24018654281441,3,0,3,0.5,9.1838804972175e-05,0.0440579412760539,0.0489091528419013,0.900811785034819,0.367688400468758,-0.0518022368084375,0.139918119360545,66.5338272962675,0.0248428525209916,18.0,9.49216462593288e-05,0.726360987279967,fisher_only,upregulated,True,True,False,True,False,Seed bank 133-91,87.0
AT1G65620,80.4998242855685,2.99284197921985e-05,18,0.322828882357743,0.228833012205428,0.654349616375982,3,0,3,0.722222222222222,9.69488775205902e-05,0.324468976073287,0.177828416388591,1.82461826215815,0.068058655611608,-0.024068315476143,0.673006267622718,64.0956028329206,0.315882030900069,18.0,7.25484700679601e-05,0.339954716147983,fisher_only,upregulated,True,True,False,True,False,rSeeds mlp,87.0
AT5G50310,80.4891159576009,3.00236959149579e-05,18,0.148078490281234,0.114797223681143,0.181393071039309,3,0,3,0.777777777777778,9.72514411584739e-05,0.104148481667824,0.0372245604139418,2.79784315811065,0.0051445086999952,0.0311896839161624,0.177107279419485,65.6332542036434,0.0123632428999844,18.0,0.000361522316573,0.0754431004495622,fisher_only,upregulated,True,True,False,True,False,Mean(LRD R) IAA;Mean(LRD P) IAA,535.0
AT1G08860,77.5072680065494,3.03027542707354e-05,17,-0.0833316244198628,-0.259893093794909,1.28803758504323,0,2,2,0.529411764705882,9.81369804945362e-05,-0.136490452346377,0.363579017714102,-0.375407946268521,0.707357096072403,-0.849092232600466,0.576111327907713,66.1885544600385,1.16208653504429,17.0,1.2625818152933e-05,0.904634699021326,fisher_only,downregulated,True,True,False,True,False,clim-aet11,112.0
AT1G01355,77.3950500648144,3.13452950133181e-05,17,0.161680859774501,0.19612033110464,1.19098065695995,1,2,3,0.705882352941177,0.0001014183751939,-0.0999909300128634,0.21326795464346,-0.46885116978792,0.639176021507494,-0.517988440170567,0.31800658014484,63.6789119596443,0.379364769888626,17.0,9.86297996729668e-05,0.877029023869448,fisher_only,upregulated,True,True,False,True,False,LRL125,398.0
AT2G04540,80.2897454188275,3.18524261968865e-05,18,0.147781709051625,0.137259558917242,0.236332698749256,0,2,2,0.833333333333333,0.0001030014188189,0.115775773511165,0.055082340586514,2.10186735491611,0.0355648969118671,0.0078163697774283,0.223735177244901,65.6883844289312,0.0285585168583158,18.0,1.65983241027799e-05,0.240862695650087,fisher_only,upregulated,True,True,False,True,False,GrowthRate,8.0
AT2G36970,79.3634831968983,4.18695813358511e-05,18,-0.0759821992904358,-0.178441846471691,1.15717314802343,1,1,2,0.555555555555556,0.0001343642577698,-0.214771688176657,0.223073476610351,-0.96278451136441,0.335655675098265,-0.651987668239083,0.222444291885769,74.1510779455558,0.494510704561388,18.0,0.0001541818282137,0.703028997003908,fisher_only,downregulated,True,True,False,True,False,PC3sc75;aLRL75,232.0
AT1G03550,79.3523201791809,4.20072569266525e-05,18,0.0205952081600869,-0.0443795415533673,0.423510658258047,1,2,3,0.555555555555556,0.0001347727416548,-0.0330255768172716,0.0947702738827204,-0.348480335280462,0.72747947959702,-0.2187719004324,0.152720746797857,66.9785677854743,0.0882498852747836,18.0,0.0001730370343811,0.910801991250496,fisher_only,upregulated,True,True,False,True,False,LRDpMR0,224.0
AT5G40405,79.1203144823153,4.49702596489321e-05,18,0.157700419543035,0.0559886006969969,0.274128650884771,2,0,2,0.777777777777778,0.0001439320082658,0.170014423890209,0.0839016674475163,2.02635333793049,0.0427285890416744,0.0055701774502201,0.334458670330197,59.1237799664084,0.0584649336274765,18.0,0.0003109438291683,0.266439936942886,fisher_only,upregulated,True,True,False,True,False,RP GH,3.0
AT1G65570,70.1637743515391,4.61568506710824e-05,15,-0.0791386205736552,-0.0461989979604985,1.65463032582897,0,1,1,0.533333333333333,0.0001475478385488,-0.114391296341543,0.42013024274003,-0.272275796180487,0.785409965284797,-0.937831440928072,0.709048848244986,79.3377361228896,1.74865303508274,15.0,1.75336972155008e-05,0.933011508353246,fisher_only,downregulated,True,True,False,True,False,LRLpMRL0,1.0
AT5G57290,78.7267227970352,5.04674655730813e-05,18,0.104232560135471,0.0978567397170417,0.26677313287279,2,0,2,0.611111111111111,0.0001607728904191,0.0777231740862088,0.0591374756866328,1.31427953567144,0.18875215137581,-0.0381841483962046,0.193630496568622,63.9884063291957,0.0349784368132699,18.0,0.0001556848864804,0.555327389540815,fisher_only,upregulated,True,True,False,True,False,clim-gs5,769.0
AT2G35490,78.7259169051345,5.04793644059583e-05,18,-0.0409015427777999,-0.0352912970212737,0.391609250820249,1,2,3,0.555555555555556,0.0001608009262894,0.0080994037319337,0.083869440806136,0.0965715718870175,0.923066633295096,-0.156281679651607,0.172480487115474,81.1573403922195,0.0810705726172541,18.0,2.02852542159879e-05,0.977367154326127,fisher_only,downregulated,True,True,False,True,False,4W;2W,16.0
AT1G51700,78.2304405039502,5.8334804728496e-05,18,-0.186586151959815,-0.172475088529087,0.376402498950828,1,4,5,0.666666666666667,0.0001850745583601,-0.127465939584683,0.0788288899879033,-1.61699523619124,0.105879309218347,-0.281967724902243,0.0270358457328778,65.8750773465942,0.0552541875233661,18.0,0.0007240295122707,0.423578378161155,fisher_only,downregulated,True,True,False,True,False,RP GH,3.0
AT1G16690,77.7870515533596,6.63608495447109e-05,18,0.0192173210357304,0.0023391458554907,0.235383208700944,2,0,2,0.555555555555556,0.0002097177404993,0.0605836208250042,0.0526750858422625,1.15013805590036,0.250087014354037,-0.042657650308386,0.163824891958394,62.7149643214889,0.0266305839859046,18.0,0.0002447182586891,0.625807135470664,fisher_only,upregulated,True,True,False,True,False,root length day004 minusZn,268.0
AT5G52580,77.6288610213515,6.94758030137225e-05,18,-0.0576585183592069,-0.0662827730272212,0.126922575645878,0,2,2,0.666666666666667,0.0002192280916959,-0.0610872803710567,0.0318565312259829,-1.91757476473875,0.0551649524806608,-0.123524934246359,0.0013503735042453,52.5618268758114,0.0079408631452414,18.0,0.0081684368478822,0.304749632924882,fisher_only,downregulated,True,True,False,True,False,PC2sc0,207.0
AT3G59880,77.4087979976699,7.4045924711388e-05,18,-0.255130714921164,-0.290579443367974,0.388165737050051,0,2,2,0.722222222222222,0.0002332235428113,-0.251363983717197,0.0671602638524122,-3.74274860309634,0.0001820183083559,-0.382995682060132,-0.119732285374262,37.4677460200192,0.0276023535098641,18.0,0.0614035308906636,0.0073393992158469,consensus_significant,downregulated,True,True,True,True,True,Anthocyanin 10,1.0
AT1G16570,77.2826105972166,7.67965944326237e-05,18,0.0943916216710168,0.101325350996532,0.137846952507201,2,0,2,0.833333333333333,0.0002416380750316,0.131082963426165,0.0227610952353968,5.75907978374926,8.45737235084867e-09,0.0864720365161012,0.175693890336229,0.0,0.0,18.0,0.465775168293161,2.49319492642859e-06,consensus_significant,upregulated,True,True,True,True,True,0W GH LN,24.0
AT4G10000,77.1647725195876,7.945452794449e-05,18,-0.0920308398255737,0.0252256042782311,0.47490023655755,0,1,1,0.666666666666667,0.0002496228483563,-0.0562842508067044,0.107053594358764,-0.52575769308671,0.599056572863313,-0.266105440165443,0.153536938552034,77.2177355936556,0.135850486217782,18.0,6.93197179488236e-06,0.858271696759268,fisher_only,downregulated,True,True,False,True,False,RGE Fe norm,243.0
AT2G22600,77.1197900088216,8.04924783390732e-05,18,0.211723947806035,0.130400596995025,0.896898062149487,2,0,2,0.611111111111111,0.0002527460897983,0.254594931880911,0.195494270401703,1.30231403384747,0.192809056164696,-0.128566797290362,0.637756661052185,57.3565281597052,0.312402118965232,18.0,0.0013496771116533,0.561375144222732,fisher_only,upregulated,True,True,False,True,False,LD,2.0
AT2G29900,77.0632339054277,8.18161426301419e-05,18,-0.125897459635044,-0.109859758429513,0.15321578519377,0,3,3,0.888888888888889,0.0002566849796679,-0.130841331648813,0.0382020801108341,-3.42497924901493,0.0006148463798821,-0.205716032800561,-0.055966630497064,48.7783357283853,0.0110068771472111,18.0,0.0235696184402909,0.0181253918032974,consensus_significant,downregulated,True,True,True,True,True,clim-pet10,373.0
AT2G05590,77.0270302881209,8.26745153716438e-05,18,-0.0141760230539252,0.0329374502157707,0.242409014730311,1,2,3,0.611111111111111,0.0002592526144827,0.0170007376111575,0.0483527785889809,0.351597945501146,0.725139806200448,-0.0777689669756845,0.111770442198,71.1347855253138,0.0254259471943481,18.0,0.0003027275519079,0.910284625378296,fisher_only,downregulated,True,True,False,True,False,Emco5,2.0
AT1G29850,76.9388571172498,8.48017308870256e-05,18,-0.0701386085249372,-0.0885426995257605,0.162666120022525,2,0,2,0.611111111111111,0.0002657144792784,-0.0442298883551789,0.0388023797087863,-1.13987566451146,0.254338104898457,-0.120281155098848,0.03182137838849,64.6007118856465,0.0141673578524225,18.0,5.65504529226196e-05,0.629656888061523,fisher_only,downregulated,True,True,False,True,False,root length day004 minusZn,268.0
AT5G40320,71.0002629913324,8.80321435611118e-05,16,0.459678122565238,0.243319448291941,1.58827339831243,2,1,3,0.529411764705882,0.0002755038762038,0.346842226971597,0.0887005131419738,3.9102617863827,9.21961450277361e-05,0.172992415803107,0.520692038140087,0.0009225123064582,1.50444184052101e-06,17.0,0.0138340312440815,0.0043525976238572,consensus_significant,upregulated,True,True,True,True,True,clim-pet5,103.0
AT2G15820,76.4227973739996,9.83566253996073e-05,18,0.126222387198743,0.118621771706831,0.24327457244963,3,0,3,0.555555555555556,0.0003064109972908,0.147018582560162,0.0645461555431625,2.27772795022392,0.0227427913796081,0.0205104423550428,0.273526722765281,51.5589764427541,0.0315536462176825,18.0,0.0226466264902262,0.186759284502578,fisher_only,upregulated,True,True,False,True,False,Co59,4.0
AT1G11020,76.0968501807498,0.0001079749404477,18,-0.0276082267850029,-0.0221702597251288,0.146994046416663,1,2,3,0.666666666666667,0.0003351879528785,-0.043182675679974,0.0345624029911476,-1.24941184474454,0.211514478358601,-0.110923740761783,0.0245583894018349,60.7974442565163,0.0110707694062513,18.0,0.0001356528994069,0.582774000061475,fisher_only,downregulated,True,True,False,True,False,As75;Mean(LRD P) C,844.0
AT4G19490,76.0071919763056,0.0001107764277806,18,-0.0082581237047737,-0.0308847126035907,0.181472343029359,1,3,4,0.611111111111111,0.0003434532484017,-0.0161687525300292,0.0342896396149808,-0.47153463003925,0.637258995880299,-0.0833752112182494,0.0510377061581911,63.924273950449,0.0112044105895608,18.0,0.000882706082094,0.876308252220175,fisher_only,downregulated,True,True,False,True,False,clim-pet2,1963.0
AT3G12590,75.965003682482,0.0001121188675684,18,0.0228233977718225,0.027219706899604,0.188273684472641,1,2,3,0.555555555555556,0.0003475115763315,0.0101946076663685,0.0392818434994477,0.259524674968775,0.795230446158737,-0.0667963908388879,0.0871856061716249,64.1039188482168,0.014561947160804,18.0,0.0002214206701878,0.936508079726262,fisher_only,upregulated,True,True,False,True,False,DTFplantingSummerLocSweden2009,130.0
AT4G36600,70.1299398516453,0.0001139514800388,16,1.13601588926629,0.0703539594114872,2.71505846878917,2,0,2,0.5,0.0003529598809678,0.877214010995799,0.556087330425666,1.57747526872141,0.114686208313069,-0.212697128897531,1.96712515088913,79.4271894021764,3.41846425203401,16.0,2.68116962818867e-05,0.440034253313606,fisher_only,upregulated,True,True,False,True,False,clim-bio15;clim-aet12;clim-prec2,1305.0
AT4G16560,27.3272605727022,0.0001257270882466,3,2.82336544048518,3.24400813020604,2.27832014863769,1,0,1,1.0,0.0003881140550221,2.75142384361136,1.31447581295056,2.09317190662895,0.0363338116111433,0.175098591679252,5.32774909554346,71.9003015288931,3.72102298813609,3.0,0.0284290518301018,0.243747540940336,fisher_only,upregulated,True,True,False,True,False,LN16,11.0
AT4G14420,75.548730302582,0.0001262370404571,18,0.0309260373973105,-0.0082312809719554,0.14148375240812,2,0,2,0.555555555555556,0.0003895724008068,0.0328387643652199,0.040464845141247,0.811538120326239,0.417056710667365,-0.0464708747516148,0.112148403482055,58.5181261552552,0.0149504984548632,18.0,0.000178270246209,0.757889928425436,fisher_only,upregulated,True,True,False,True,False,LES;LY ,11.0
AT1G03520,75.504834365258,0.0001278223085845,18,-0.152609978486695,-0.0354146196767208,0.276831129179492,0,1,1,0.722222222222222,0.0003942213503097,-0.108916824175061,0.0608408777100972,-1.79019153362716,0.0734231256876305,-0.228162753274658,0.0103291049245348,72.5873108717106,0.0424549011976506,18.0,8.00783349120576e-05,0.353006104855066,fisher_only,downregulated,True,True,False,True,False,Mean(LRD P) C,289.0
AT1G02460,75.4757584126021,0.000128882944342,18,0.21668430349982,0.0124496797097328,0.977827690395145,1,2,3,0.555555555555556,0.0003973597299689,-0.0021640288226887,0.150099507040066,-0.0144172946691363,0.988497061673363,-0.296353656718434,0.292025599073057,64.3761839788232,0.229115324523224,18.0,4.37552195510972e-05,0.996641704717238,fisher_only,upregulated,True,True,False,True,False,clim-pet1,2445.0
AT2G25650,75.3107547673967,0.0001350650389895,18,0.0992914128661631,0.112987177434194,0.234129676734579,1,0,1,0.722222222222222,0.0004156543485678,0.117760793905426,0.0245466587988273,4.79742660174394,1.60717072112142e-06,0.0696502267189315,0.165871361091921,0.0011257463949802,1.38921853703865e-07,18.0,0.102303477334745,0.0001857159146874,consensus_significant,upregulated,True,True,True,True,True,Mo98,1788.0
AT2G26360,75.2170255505019,0.0001387033949113,18,-0.114528499575101,-0.12160403497481,0.483862237538587,2,0,2,0.611111111111111,0.0004263455670295,-0.0234301313582762,0.098053495383123,-0.23895253572275,0.811142387648246,-0.215611450867462,0.168751188150909,65.4302049621434,0.0893363319119087,18.0,0.0001028253360445,0.942824916986282,fisher_only,downregulated,True,True,False,True,False,Mean(R) ABA,3.0
AT5G11430,75.2019032812688,0.0001392992128397,18,0.0304890107185633,-0.0273344140098765,0.182402988448437,0,2,2,0.555555555555556,0.0004281262773491,0.0054740457171397,0.0450420050794563,0.121532016780409,0.903269656920571,-0.0828066620300647,0.0937547534643441,60.30965247001,0.0185236907622702,18.0,0.0002458273329602,0.971825605612969,fisher_only,upregulated,True,True,False,True,False,clim-prec1;clim-prec2,1152.0
AT1G69800,75.0153186221886,0.0001468572765874,18,0.192144828655542,0.0894977065004031,0.470436736280781,3,0,3,0.666666666666667,0.0004502888587561,0.124251892153724,0.0686413394337635,1.81016124071446,0.0702707862863583,-0.0102826609870415,0.258786445294489,71.8305972267365,0.0456978548132272,18.0,0.0001224345364336,0.345422025171143,fisher_only,upregulated,True,True,False,True,False,rFitness mlp,261.0
AT1G74088,74.4452614022672,0.0001724841589836,18,0.0573727655118317,0.0814665165897782,0.28770855557219,2,1,3,0.666666666666667,0.000525327171845,0.118708691478024,0.0631816473977294,1.8788476775661,0.0602652948407343,-0.0051250619054345,0.242542444861482,54.6089546373836,0.0323129899394176,18.0,0.0092226190875203,0.318898985978241,fisher_only,upregulated,True,True,False,True,False,clim-gs tmin,1649.0
AT5G44750,74.2651456795086,0.0001814429735826,18,0.0724892871771297,0.0780931124951077,0.225229414361815,1,1,2,0.611111111111111,0.0005516091712696,0.0678300296213749,0.0523675771700996,1.29526766917344,0.195227908207382,-0.0348085355896423,0.170468594832392,60.6816522390956,0.0264388560631307,18.0,0.0006235613290874,0.563861968407837,fisher_only,upregulated,True,True,False,True,False,clim-tmin5;clim-tmin9;clim-tmin7,907.0
AT1G70640,71.0322766066125,0.0002024705080774,17,-0.350706759214882,0.0336744811594544,1.13305703319969,0,2,2,0.529411764705882,0.0006132007842521,-0.303504887181127,0.211139220754006,-1.43746332915918,0.150586385395478,-0.71733015558283,0.110320381220576,69.378674884017,0.407787271278424,17.0,0.0006143448516973,0.500802770326194,fisher_only,downregulated,True,True,False,True,False,Mean(LRD P) ABA;Mean(LRR) ABA,1553.0
AT3G60070,73.776786959876,0.0002080511191684,18,0.141779745018024,0.0983141624888287,0.458445347839656,3,0,3,0.555555555555556,0.0006295878453713,0.106327541178533,0.0716372351500981,1.48424964972127,0.137742702465638,-0.0340788596676858,0.246733942024752,60.3945861140955,0.04635874587879,18.0,0.0014399651207737,0.480382653652744,fisher_only,upregulated,True,True,False,True,False,rSurvival fruit mhi,414.0
AT3G03300,73.7273052304831,0.0002109480987614,18,0.115564120542155,0.132950268305947,0.132443956549311,1,0,1,0.888888888888889,0.0006382056119975,0.147249581758622,0.0251285866467275,5.85984336599364,4.63303963898153e-09,0.0979984569486423,0.196500706568602,0.0,0.0,18.0,0.763169035102068,1.49304738278831e-06,consensus_significant,upregulated,True,True,True,True,True,8W GH LN,668.0
AT3G44480,73.7018218570574,0.0002124551960192,18,0.0728312664069567,0.0897340308877921,0.254693806796525,3,0,3,0.611111111111111,0.0006426153696949,0.082624440376114,0.0570141035516516,1.44919301066026,0.147283688870075,-0.0291211491959603,0.194370029948188,64.6719896147972,0.0289589449695428,18.0,0.0023919623682635,0.495472146361601,fisher_only,upregulated,True,True,False,True,False,LRLpMRL1225;LRL125,817.0
AT1G70510,73.6854683730951,0.0002134278113972,18,0.0938315188467345,0.113985825915297,0.45369161929503,2,0,2,0.722222222222222,0.0006454820138295,0.140482323112374,0.0950511666893875,1.47796526865839,0.139417074713308,-0.0458145402873392,0.326779186512086,62.7893520547888,0.088525890886382,18.0,0.0012019380781664,0.482588265022701,fisher_only,upregulated,True,True,False,True,False,Mean(LRD P) ABA;Mean(LRR) ABA,1553.0
AT4G37120,73.4559598009227,0.0002275389919522,18,-0.0076837600403465,-0.0169979680777052,0.135012007493134,0,2,2,0.555555555555556,0.0006865190804159,-0.0199665403865008,0.032123229696312,-0.621560801179126,0.534230702959893,-0.0829269136583799,0.0429938328853783,52.8306308034809,0.0075568030698438,18.0,0.0046429290128128,0.82735079619087,fisher_only,downregulated,True,True,False,True,False,clim-pet2,1963.0
AT1G09800,73.2208684366209,0.0002429240265598,18,0.213310265014896,0.182996870468719,0.236139196712986,3,0,3,0.722222222222222,0.0007312800825056,0.156899578194524,0.0531208759384498,2.95363311358646,0.0031405713126489,0.0527845745279417,0.261014581861105,61.0275208188945,0.0235864141953292,18.0,0.0013658749153469,0.0548822505845324,fisher_only,upregulated,True,True,False,True,False,S34,337.0
AT5G27670,73.190773725535,0.0002449644310392,18,0.0336008650778355,-0.0209356142851572,0.173941866439681,1,0,1,0.555555555555556,0.0007373368285895,0.0185501183948898,0.0380075325254199,0.488064264168773,0.625504322373198,-0.055943276496168,0.0930435132859475,61.8189417237511,0.0145884393194435,18.0,0.0002933548249549,0.870514907379389,fisher_only,upregulated,True,True,False,True,False,clim-bio9,380.0
AT1G22600,64.6060450146657,0.0002462861684984,15,1.14961796603852,0.266115019117783,2.2208169113185,2,0,2,0.666666666666667,0.0007411432962971,0.73046007546963,0.425960179201844,1.71485531074372,0.0863717577893622,-0.104406534614211,1.56532668555347,74.0582786554072,1.80660018543269,15.0,5.66208823051719e-05,0.383805436891338,fisher_only,upregulated,True,True,False,True,False,Mean(LRR) C,553.0
AT2G40590,73.1096197578896,0.0002505492558376,18,0.0523680721802043,0.0951721214334534,0.183476818079311,0,1,1,0.666666666666667,0.0007534478780479,0.0176712230189415,0.042250587624636,0.418247982156762,0.675765817499873,-0.0651384070509988,0.100480853088882,61.6297839542471,0.0161277589342869,18.0,0.0002634231826142,0.891698493875698,fisher_only,upregulated,True,True,False,True,False,At2,12.0
AT3G12587,73.0177595624706,0.00025701886328,18,0.0684062106094323,0.0601575960455584,0.226035873299501,2,0,2,0.555555555555556,0.000771874552893,0.0577740842476186,0.0531078821059301,1.08786270430407,0.276655722892351,-0.0463154519752036,0.161863620470441,60.9899423219495,0.0286876254343529,18.0,0.0004211298447454,0.652261507864268,fisher_only,upregulated,True,True,False,True,False,DTFplantingSummerLocSweden2009,78.0
AT5G10340,67.1323376634389,0.0002727411713426,16,0.345004320448754,0.429638445905613,0.904089084035775,3,1,4,0.6875,0.0008172000654576,0.322411122969347,0.180757941610465,1.7836622839186,0.0744785582470658,-0.0318679325067585,0.676690178445452,61.0921536187729,0.272092000382678,16.0,0.0018903982128158,0.355561788377876,fisher_only,upregulated,True,True,False,True,False,8W GH LN,668.0
AT1G09060,72.7974308627732,0.0002731987834094,18,0.0645134193666393,0.0966303113613447,0.185009078370296,3,0,3,0.666666666666667,0.0008184766830832,0.0884069275347857,0.0399102175421713,2.21514521792246,0.0267500986060356,0.0101843385369714,0.1666295165326,45.2658000310783,0.0100505544136573,18.0,0.0493536213595785,0.204310260526927,fisher_only,upregulated,True,True,False,True,False,Stomatasize 261;ScalingExponent,338.0
AT5G44870,72.6185319567132,0.0002870534586362,18,-0.0573168652342582,0.0714094273549368,0.817213811107733,1,1,2,0.722222222222222,0.0008582005505,0.0783519060269556,0.115048497447839,0.681033718519261,0.495850155112223,-0.147139005446258,0.303842817500169,76.6735826926732,0.123574324006352,18.0,0.0003606603393086,0.806150767644615,fisher_only,downregulated,True,True,False,True,False,clim-tmin9;clim-tmin7,480.0
AT2G17040,72.5664632587738,0.0002912113255225,18,0.39245843407664,0.402031556219022,0.482388713936464,2,0,2,0.777777777777778,0.0008701300521557,0.449182221338103,0.124405128834135,3.6106406990421,0.0003054415522356,0.205352649331134,0.693011793345073,22.3644330614134,0.0524291888489505,18.0,0.457581848070424,0.0109350950035764,consensus_significant,upregulated,True,True,True,True,True,deltaRGR P Fe norm on Fe norm;RGR P norm;RGR P Fe norm,5714.0
AT1G56630,66.6694436242276,0.0003113706265928,16,-0.0948363791152686,-0.355591470568212,1.33539091484358,0,3,3,0.875,0.0009272691582966,-0.399017024292412,0.108905850919933,-3.66387132483605,0.0002484316251063,-0.612468569801169,-0.185565478783655,38.0547733034679,0.053092475042299,16.0,0.102579409764533,0.0093200480383357,consensus_significant,downregulated,True,True,True,True,True,FT10,2.0
AT2G19500,54.7312710609279,0.0003402221963357,12,0.734791387243338,0.40347244144901,1.92773209640031,0,0,0,0.583333333333333,0.001010060188309,0.589020359252205,0.541214994850297,1.08832971158741,0.276449578506858,-0.471741538547408,1.64978225705182,70.4306193642403,2.19831540960182,12.0,0.0007349039692163,0.652119618643923,fisher_only,upregulated,True,True,False,True,False,Gravitropic setpoint angle (GSA),1.0
