accession_id,name,country,group,latitude,longitude,elevation_m,predicted_response_score,expanded_prs_763genes,genome_wide_prs
9399,Hamm-1,SWE,south_sweden,55.4234,13.9905,4.0,0.5624785963267522,0.4813044629213158,0.5218915296240341
6982,Wt-5,GER,germany,52.3,9.3,114.0,0.5573403554993229,0.5260496518815927,0.5416950036904578
8242,Lillö-1,SWE,south_sweden,56.1494,15.7884,14.0,0.5573403554993229,0.4839218207121897,0.5206310881057563
9727,Olympia-2,GRC,central_europe,37.63,21.62,28.0,0.5573403554993229,0.5233706499386838,0.5403555027190033
8230,Algutsrum,SWE,south_sweden,56.68,16.5,12.0,0.5573403554993229,0.5774628916473868,0.5674016235733549
8249,Vimmerby,SWE,south_sweden,57.7,15.8,116.0,0.5573403554993229,0.49675855850758344,0.5270494570034532
9664,Mitterberg-1-179,ITA,central_europe,46.366,11.2832,575.0,0.5573403554993229,0.5454525552878932,0.551396455393608
9667,Mitterberg-1-183,ITA,central_europe,46.366,11.2832,575.0,0.5573403554993229,0.48987906274554627,0.5236097091224345
9676,Mitterberg-4-192,ITA,central_europe,46.3718,11.2866,504.0,0.5573403554993229,0.5099189007844142,0.5336296281418685
5832,App1-16,SWE,south_sweden,56.3333,15.9667,29.0,0.5573403554993229,0.5541310745683882,0.5557357150338555
9677,Mitterberg-4-193,ITA,central_europe,46.3718,11.2866,504.0,0.5573403554993229,0.4921595437656899,0.5247499496325064
6119,T620,SWE,south_sweden,55.7,13.2,45.0,0.5573403554993229,0.5560138122392309,0.556677083869277
9058,Västervik,SWE,admixed,57.75,16.6333,31.0,0.5573403554993229,0.5208229135629873,0.5390816345311551
1552,Sku-30,SWE,north_sweden,63.0833,18.3667,86.0,0.5573403554993229,0.47738305222249494,0.517361703860909
2202,Pent-23,USA,admixed,43.7623,-86.3929,185.0,0.5573403554993229,0.5325502876709886,0.5449453215851557
7477,WAR,USA,admixed,41.7302,-71.2825,11.0,0.5573403554993229,0.5447867889881247,0.5510635722437238
9784,Erg2-6,GER,central_europe,48.5,8.8,483.0,0.5573403554993229,0.5274946543658389,0.5424175049325809
9796,Bach2-1,GER,central_europe,48.41,8.84,471.0,0.5573403554993229,0.46182361390260923,0.509581984700966
9687,Castelfed-2-203,ITA,central_europe,46.3378,11.2928,375.0,0.5573403554993229,0.48918844022457686,0.5232643978619499
9665,Mitterberg-1-180,ITA,central_europe,46.366,11.2832,575.0,0.5573403554993229,0.5035487964327777,0.5304445759660503
9666,Mitterberg-1-182,ITA,central_europe,46.366,11.2832,575.0,0.5573403554993229,0.5087413526263215,0.5330408540628222
9673,Mitterberg-3-189,ITA,central_europe,46.3668,11.2837,597.0,0.5573403554993229,0.5295937184258432,0.5434670369625831
