gene_id,fisher_stat,fisher_pval,n_studies,mean_log2fc,median_log2fc,sd_log2fc,n_up,n_down,n_sig,direction_concordance,fisher_fdr,meta_log2fc,meta_se,meta_z,meta_pval,meta_ci_lb,meta_ci_ub,meta_I2,meta_tau2,meta_n,meta_het_pval,meta_fdr,consensus_class,direction
AT2G14115,101.210859841823,4.11549791301508e-08,18,-0.239405145478462,-0.18267798485608,0.336877886990237,0,4,4,0.888888888888889,1.59520879151154e-07,-0.25297967390884,0.0628498201265599,-4.02514555172024,5.69400857624897e-05,-0.376163057791718,-0.129796290025962,48.3156916209234,0.0315891219597751,18,0.00751746112626288,0.0030122832019753,consensus_significant,downregulated
AT1G78870,100.998545348642,4.42026320999803e-08,18,-0.109425929911542,-0.128529400740527,0.113429372839629,0,2,2,0.833333333333333,1.71142171474903e-07,-0.10734708326544,0.024807509435174,-4.3272011463285,1.51016040452037e-05,-0.155968908304519,-0.0587252582263615,51.6236489337304,0.00468536788764846,18,0.00487385451600016,0.0011004657644401,consensus_significant,downregulated
AT2G04860,100.844276364298,4.65556607123881e-08,18,0.262703626480362,0.326373033298176,0.447681183486187,4,0,4,0.833333333333333,1.80064486670665e-07,0.36164222393534,0.0567902647112533,6.36803201700306,1.91468955640406e-10,0.250335350428788,0.472949097441893,13.0104245512392,0.00684130419945983,18,0.575348197824108,9.19831045782114e-08,consensus_significant,upregulated
AT4G28370,100.681027140904,4.91802175753636e-08,18,-0.140772117243767,-0.129219776747009,0.144387094497578,0,3,3,0.833333333333333,1.90045601398179e-07,-0.170841748174062,0.0323547517829721,-5.28026761942196,1.28995333608123e-07,-0.234255896397421,-0.107427599950704,24.9068488686453,0.00426918614691147,18,0.214792582376588,2.41053394588146e-05,consensus_significant,downregulated
AT1G04410,100.525687094179,5.18128651396138e-08,18,-0.129276293639889,-0.154876992210051,0.144988122740231,0,3,3,0.777777777777778,1.99995501532879e-07,-0.143070645935595,0.029676872134123,-4.8209476149978,1.42877876826983e-06,-0.201236246492276,-0.0849050453789136,29.6187893951908,0.00402702065016665,18,0.137006938685827,0.000170024673424109,consensus_significant,downregulated
AT1G05785,100.477385409911,5.26594353565481e-08,18,-0.106986759151475,-0.140242404472169,0.25026207387459,0,3,3,0.722222222222222,2.03172565747859e-07,-0.18469462611655,0.0441119129957945,-4.18695571271548,2.82720964539812e-05,-0.271152386877471,-0.0982368653556284,36.6414923965995,0.0114732433341832,18,0.0375613356135693,0.00177802357868892,consensus_significant,downregulated
AT5G18290,100.40349197596,5.39810052234712e-08,18,-0.345563445937868,-0.276573345395404,0.245664994081645,0,3,3,0.944444444444444,2.08178641113344e-07,-0.288792324551511,0.051948936158096,-5.55915762495368,2.71079798973172e-08,-0.39061036845655,-0.186974280646472,30.1699950556034,0.0127674721341072,18,0.196922959406245,6.72952358369573e-06,consensus_significant,downregulated
AT1G23205,100.391689753105,5.41950929392187e-08,18,-0.24411630612694,-0.284753839016458,0.35623866893363,0,3,3,0.833333333333333,2.08957693978039e-07,-0.286405269197575,0.0583177053521064,-4.91112034447066,9.05574851782135e-07,-0.400705871348723,-0.172104667046428,28.1730640108263,0.0138905841608976,18,0.116089613107848,0.000115726220713952,consensus_significant,downregulated
AT1G09500,93.8517220600192,5.45089382596937e-08,16,1.40586474909996,1.55965847692931,1.41997478946885,3,0,3,0.8125,2.10089737458515e-07,1.18269976041008,0.356751440824887,3.31519266656756,0.000915799812459309,0.483479784960526,1.88191973585963,63.3319795794894,1.13594861718166,16,0.000401197624286585,0.0239855413779095,consensus_significant,upregulated
AT2G22770,100.208301750628,5.76312747482425e-08,18,-0.125003562341754,-0.0903592810957968,0.263453572150815,0,5,5,0.611111111111111,2.21926160462126e-07,-0.222633725842049,0.0644415568551083,-3.45481606446324,0.000550668358508612,-0.348936856385752,-0.0963305952983467,50.7273132063788,0.030608672299002,18,0.0208255577074865,0.0166013231335624,consensus_significant,downregulated
AT1G03860,100.162289370325,5.85265933083224e-08,18,0.181191284533935,0.137669116041834,0.147837328762566,5,0,5,0.944444444444444,2.2527356268876e-07,0.139392402298637,0.0288768007140517,4.82714147176309,1.38506732690407e-06,0.0827949129103552,0.195989891686919,47.9443840148445,0.00613956961054357,18,0.0139012534047795,0.000165964972723074,consensus_significant,upregulated
AT2G21440,100.160870539501,5.85544180586296e-08,18,0.186624307018382,0.135847848469552,0.231655854699782,3,0,3,0.666666666666667,2.25363948955205e-07,0.151725705166698,0.0496545975017665,3.05562249621095,0.00224593837788948,0.0544044823964027,0.249046927936993,77.9890678061626,0.0289041660307731,18,1.51589613771566e-06,0.0440727181537132,consensus_significant,upregulated
AT4G31120,100.110249667127,5.95557249425165e-08,18,0.196652454969445,0.1617500284428,0.211090900509325,5,0,5,0.833333333333333,2.29098849706608e-07,0.165086153177503,0.0468426549307857,3.52426977978582,0.000424651652130266,0.0732762365729257,0.256896069782081,70.2722977597026,0.0231703926907452,18,1.49594729122872e-06,0.0137450748909524,consensus_significant,upregulated
AT1G65120,100.083626416395,6.00891010689364e-08,18,0.247521969526602,0.240809343616157,0.304557231789729,2,0,2,0.777777777777778,2.31116380211862e-07,0.303205836636393,0.0740991520945808,4.09189347064833,4.27865209426258e-05,0.157974167246059,0.448437506026727,35.8598029063528,0.0308408682154722,18,0.109738093844824,0.00242615940173464,consensus_significant,upregulated
AT1G25420,100.014656981074,6.14928506170808e-08,18,-0.0315153575597917,-0.0616537605628388,0.232546254517851,0,2,2,0.833333333333333,2.36322875962763e-07,-0.0964829388142032,0.0301711406178298,-3.19785519667049,0.00138453784416505,-0.155617287797643,-0.0373485898307631,42.0013397312999,0.00579361755024142,18,0.0092291000971822,0.0318278074907663,consensus_significant,downregulated
AT2G25710,100.006658686068,6.16577190529341e-08,18,-0.166092560622471,-0.139356622675278,0.177765002053469,0,6,6,0.888888888888889,2.36938936514611e-07,-0.172527704947472,0.03839061362134,-4.49400748446412,6.98951699795167e-06,-0.247771924989691,-0.0972834849052529,44.5129432790501,0.0112421521332204,18,0.0189281207242686,0.000594498524461844,consensus_significant,downregulated
AT4G02405,99.9940853663617,6.19177735781031e-08,18,-0.165124679809087,-0.177964691561818,0.214658132345868,0,4,4,0.777777777777778,2.37885436855217e-07,-0.194375076192942,0.0468794491920967,-4.14627474389591,3.37928308667528e-05,-0.286257108224527,-0.102493044161357,39.2764856011662,0.013685679570627,18,0.0594545847489198,0.00201123333850711,consensus_significant,downregulated
AT3G43800,99.9380227289656,6.30905404776803e-08,18,-0.161481038419965,-0.117508551439448,0.290063046878191,0,5,5,0.722222222222222,2.42229778172221e-07,-0.177285297607211,0.0475661637283121,-3.72713045810941,0.000193672224432473,-0.270513265397439,-0.0840573298169842,54.8752334604498,0.0180550242531181,18,0.00397027304065004,0.00771773401878221,consensus_significant,downregulated
AT5G20470,93.4238026787818,6.3165450531912e-08,16,-0.416750205181039,-0.485460468454505,0.754180372132941,0,2,2,0.9375,2.42499448779996e-07,-0.625300908660277,0.146190834904369,-4.27729213715292,1.89180466656987e-05,-0.91182967994268,-0.338772137377873,33.1404407678691,0.0918686658543235,16,0.160092907832513,0.00130872524427081,consensus_significant,downregulated
AT5G14770,99.8987829957934,6.39243912012198e-08,18,0.190547780124785,0.202075174439004,0.236016407479992,2,0,2,0.833333333333333,2.45304238649502e-07,0.183214576657394,0.0414958473668406,4.41525088131592,1.00892909676265e-05,0.101884210310415,0.264544943004373,38.9545797267138,0.0088322393505443,18,0.0369399042129444,0.000799154259148693,consensus_significant,upregulated
AT1G48580,99.7761567595111,6.6600868606299e-08,18,0.278795891838361,0.394290767109503,0.431915480990206,5,0,5,0.666666666666667,2.55310708437516e-07,0.338692380149494,0.0907352693039523,3.73275334660566,0.000189398040725424,0.160854520186204,0.516530240112783,55.4630327685786,0.0696639417090317,18,0.00187020348472962,0.00758728100113532,consensus_significant,upregulated
AT1G80400,99.5904130067251,7.0866683323414e-08,18,-0.122984718377836,-0.121161146922454,0.150019149684201,0,2,2,0.777777777777778,2.71302775774029e-07,-0.128995000742966,0.0396889194477483,-3.25015149159685,0.00115343546863817,-0.206783853445864,-0.0512061480400682,48.6273388834136,0.0121729979515996,18,0.00936729096938737,0.0281587284626287,consensus_significant,downregulated
AT4G32420,99.5582500663541,7.16322160049714e-08,18,0.12861664175371,0.104443410983769,0.109810480703835,3,0,3,0.888888888888889,2.74172835020208e-07,0.140269640893632,0.0292665098817662,4.79283800700213,1.64438399091122e-06,0.0829083355721851,0.19763094621508,32.4584744124151,0.00447710067188664,18,0.180386815036314,0.000189173434555294,consensus_significant,upregulated
AT4G26220,99.4351957023395,7.46371029830513e-08,18,0.318019558792309,0.20945279733481,0.502290078874322,3,0,3,0.777777777777778,2.85337380813446e-07,0.258256319451711,0.0641514444851136,4.02572882846994,5.67991148423169e-05,0.132521798704668,0.383990840198754,39.9390166415924,0.0226077146489063,18,0.0315887361428875,0.00301190839716219,consensus_significant,upregulated
AT2G30395,99.3815689158311,7.598517794904e-08,18,-0.300288730440862,-0.404124086021433,0.515741210082432,0,3,3,0.722222222222222,2.90405502263117e-07,-0.316184847135875,0.104957632134029,-3.01249981261119,0.00259105596068534,-0.521898026021175,-0.110471668250575,60.2979664874241,0.0933276803636546,18,0.000450169105064237,0.0483750800518885,consensus_significant,downregulated
AT1G31772,92.8727048443517,7.6336045187618e-08,16,-0.0930965173917312,-0.428787241456522,1.43764526338237,0,2,2,0.625,2.91682034990986e-07,-0.575752899552484,0.18419323792713,-3.12580910152772,0.00177316614918912,-0.936765012085475,-0.214740787019492,47.3948363181184,0.165140561603239,16,0.0141810983733576,0.0375046687666239,consensus_significant,downregulated
AT1G66890,99.3475915846306,7.6851692459073e-08,18,-0.161980537878784,-0.248851852136227,0.30231379164734,0,2,2,0.611111111111111,2.93544281006649e-07,-0.230057002670804,0.0416910720442528,-5.51813593151576,3.4261438279157e-08,-0.311770002354404,-0.148344002987203,13.9284061061537,0.00404482114997489,18,0.142134879868851,8.30663768072795e-06,consensus_significant,downregulated
AT1G56570,99.3240195192188,7.74585588314673e-08,18,0.221614182704602,0.109486385920479,0.297322665902062,4,0,4,0.777777777777778,2.95753451181637e-07,0.249578870580324,0.0695261922826288,3.58971004144408,0.000331045994376616,0.113310037724165,0.385847703436483,51.5755080791197,0.0362424523381723,18,0.00944256453912558,0.0115448783741834,consensus_significant,upregulated
AT1G14300,99.311477142449,7.77833867767741e-08,18,0.165443147863015,0.142412522803614,0.17071411660327,4,1,5,0.777777777777778,2.96928181604983e-07,0.143825045417504,0.044691918629459,3.21814434976396,0.00129022867465117,0.05623049450377,0.231419596331239,65.9534388461978,0.0207509751689255,18,1.63989467306387e-06,0.0304308714353058,consensus_significant,upregulated
AT5G40670,99.2473824054026,7.94644159109201e-08,18,-0.187049410032817,-0.142565211239392,0.184067310632101,0,3,3,0.833333333333333,3.03122346772943e-07,-0.15770801068046,0.0415697446262276,-3.79381716434595,0.000148348927733991,-0.239183212994394,-0.0762328083665266,64.0603002502629,0.0170669956914962,18,0.000136812714928319,0.00630003599936161,consensus_significant,downregulated
AT1G77030,99.1982582406093,8.07769976443626e-08,18,0.200999444831297,0.185318650349658,0.222625700414304,4,0,4,0.777777777777778,3.07970833375454e-07,0.164498521286372,0.0459069208527925,3.58330548489325,0.000339273434562418,0.0745226097737677,0.254474432798976,60.9216208954333,0.0188540177495464,18,0.00598037501404093,0.0117509097989563,consensus_significant,upregulated
AT2G16650,99.1932115271934,8.09130484436806e-08,18,0.2234613396736,0.208002692291086,0.170093869807757,5,0,5,0.888888888888889,3.08466881686166e-07,0.177675722081228,0.030625260898585,5.80160680653786,6.56824375927345e-09,0.117651313702859,0.237700130459598,20.2084780084474,0.0029614102897172,18,0.261578459442834,2.01648969944464e-06,consensus_significant,upregulated
ATCG00700,99.0808269248432,8.40019353710019e-08,18,0.426590729807369,0.290024236537679,0.600032602609268,3,0,3,0.777777777777778,3.19984179647e-07,0.448332034057183,0.144788377819807,3.09646423841522,0.00195843483393381,0.164552028150384,0.732112039963982,66.7996506918983,0.200698046381486,18,0.000141474936028755,0.0401943959350562,consensus_significant,upregulated
AT3G60450,99.0699044530343,8.43082636188308e-08,18,-0.059549456573094,-0.178190831722578,0.26978423174307,0,4,4,0.722222222222222,3.21127490832301e-07,-0.161406839970551,0.0320844444843179,-5.03068831531252,4.8872209371047e-07,-0.224291195623789,-0.0985224843173134,23.436739170094,0.0037060113801337,18,0.0683443624657739,7.07887497806876e-05,consensus_significant,downregulated
AT5G08490,99.0478074466854,8.49313595484264e-08,18,0.23400097672115,0.234765359498534,0.49436089174827,2,0,2,0.888888888888889,3.23477103685542e-07,0.293234932996288,0.0872777975821796,3.35978841262787,0.000780021868648469,0.122173593085239,0.464296272907337,55.2153294234666,0.051518244612803,18,0.00239242771621491,0.0214179526101081,consensus_significant,upregulated
AT3G04120,98.8905689016649,8.94981594572591e-08,18,-0.119721239634812,-0.15773128298142,0.180735022119432,0,3,3,0.722222222222222,3.40171656828356e-07,-0.136206494997576,0.0441797446133374,-3.08300774913165,0.00204919818809967,-0.222797203285895,-0.0496157867092576,64.0237214243425,0.0183611950377154,18,0.000179915353987846,0.0414182309276834,consensus_significant,downregulated
AT5G24105,98.8864360989615,8.96213988057037e-08,18,-0.646567280610567,-0.414163760241808,1.53050337868724,0,2,2,0.833333333333333,3.40615130302785e-07,-0.270328447526622,0.0680285768775254,-3.97374838537789,7.0750303404874e-05,-0.403662008126086,-0.136994886927158,15.3777069299971,0.0113058442802349,18,0.000112229923538469,0.00356735543426481,consensus_significant,downregulated
AT5G09830,98.7940118553404,9.24215736673364e-08,18,-0.119745199864284,-0.146771045534393,0.224516684123723,0,3,3,0.722222222222222,3.51051821934165e-07,-0.151958711488763,0.0365732797045813,-4.15491070847901,3.25414598364412e-05,-0.223641022506252,-0.0802764004712737,41.6874241896807,0.00855878508479046,18,0.0188885089528506,0.00195692481707247,consensus_significant,downregulated
AT5G62420,92.0817205873408,1.00093990772634e-07,16,-0.632193011225125,-0.5108500286613,1.37287806359306,0,3,3,0.75,3.79333933193901e-07,-0.884470737569383,0.118525374743025,-7.46229015927604,8.50313711278644e-14,-1.11677620331983,-0.65216527181894,2.60030699372885e-05,6.71264492873702e-08,16,0.610655224923179,8.82353531919623e-11,consensus_significant,downregulated
AT5G40480,98.5387596356486,1.00610537106475e-07,18,0.165578413784521,0.117555111431881,0.20230282614076,3,0,3,0.833333333333333,3.81235853571087e-07,0.13802025846811,0.0396357713458774,3.4822145193969,0.000497285143924009,0.0603355741307256,0.215704942805494,57.8494407290526,0.0136137969029354,18,0.00457453433768976,0.0153944763767024,consensus_significant,upregulated
AT3G02210,98.4274857862844,1.04400375599671e-07,18,0.235023105760659,0.192592745427628,0.411451206648193,3,0,3,0.777777777777778,3.95336633153255e-07,0.245227518522321,0.0723000607820411,3.39180238397855,0.000694344994762196,0.103522003309463,0.386933033735178,40.6970526362535,0.0325267947761247,18,0.0291747206417013,0.0196860085837387,consensus_significant,upregulated
AT2G39435,98.4190959514519,1.04691757817064e-07,18,-0.249215282724387,-0.266588969828842,0.296838078451972,0,4,4,0.777777777777778,3.96382179928761e-07,-0.328262923646479,0.0555466895923259,-5.9096757350564,3.42781817746562e-09,-0.437132434707863,-0.219393412585094,17.3162842443228,0.00864030393282342,18,0.285672670721476,1.12562606531409e-06,consensus_significant,downregulated
AT3G57590,98.2810673449365,1.09602175125303e-07,18,0.205606238683151,0.213626528018291,0.224813556090476,2,1,3,0.777777777777778,4.14459926497512e-07,0.177079827586361,0.0581074351237901,3.04745558307842,0.00230787630936869,0.0631913475097349,0.290968307662988,66.8737379239413,0.0366649877945351,18,1.41667873659533e-06,0.0448244195391152,consensus_significant,upregulated
AT1G29410,98.2790653161359,1.09675041832215e-07,18,0.192251281495343,0.198355379718422,0.52298183346448,2,0,2,0.833333333333333,4.14705256165947e-07,0.225442042118599,0.0697404559725553,3.23258629406318,0.00122675078307662,0.0887532601469895,0.362130824090209,45.975615060763,0.031235391884512,18,0.0248033321520782,0.0294397491346658,consensus_significant,upregulated
AT5G64060,98.1263300195199,1.15377059976771e-07,18,0.38327556945216,0.334643918984036,0.668064973054774,4,0,4,0.944444444444444,4.3582130930527e-07,0.430660001528942,0.099670946450167,4.32081781970698,1.55451979973349e-05,0.235308536181595,0.62601146687629,53.7935623321379,0.0758291181439797,18,0.0117492753986315,0.00112489128716001,consensus_significant,upregulated
AT3G49620,98.0697051071139,1.17564394792114e-07,18,0.684153545867999,0.595364349817042,0.97034002870604,3,0,3,0.777777777777778,4.43857543762676e-07,0.735575638288585,0.244872219595956,3.00391624457155,0.0026652868638062,0.255634907066128,1.21551636951104,64.8970264037188,0.558031143437296,18,0.000168295977987094,0.0491770069849647,consensus_significant,upregulated
AT3G51642,67.4823908869175,1.1992795521574e-07,9,-0.631941636363469,-0.627739673963416,0.439291407207358,0,2,2,0.888888888888889,4.52616405152132e-07,-0.572622394211645,0.0949296733031528,-6.0320695762115,1.61873051362373e-09,-0.758681134949978,-0.386563653473312,9.081446857972,0.00761414368351475,9,0.635960971044354,6.13038058166814e-07,consensus_significant,downregulated
AT5G11580,97.943779810867,1.22576176396634e-07,18,0.177960268904918,0.163382437698583,0.155884572214741,4,0,4,0.833333333333333,4.62308417350605e-07,0.193363180535768,0.0394031951496566,4.9072969793784,9.2340158828906e-07,0.116134337166637,0.270592023904898,41.5517278264549,0.0089091628612956,18,0.108823041769665,0.000117425901977426,consensus_significant,upregulated
AT1G65150,94.6799727601274,1.24802411296226e-07,17,0.364075248607276,0.261454488544874,0.621841400113755,2,0,2,0.764705882352941,4.70533920433347e-07,0.302612602019055,0.0958552702220653,3.15697406431592,0.00159415524660582,0.114739724655452,0.490485479382658,47.9068791575129,0.0578652767741447,17,0.0115145941588291,0.0347802546842904,consensus_significant,upregulated
AT5G05370,97.8675225802142,1.25712880192082e-07,18,-0.141471078110128,-0.0903503467250502,0.268600087445194,0,2,2,0.833333333333333,4.73932170759735e-07,-0.17988176188777,0.0511643309150523,-3.51576496107074,0.000438488982255346,-0.280162007774361,-0.0796015160011777,53.5633906977406,0.0214700509583228,18,0.00362642224167239,0.0140870355141402,consensus_significant,downregulated
AT1G71696,97.8428257128718,1.26745589304608e-07,18,0.116400778563321,0.150485708085653,0.180560051392529,2,0,2,0.722222222222222,4.77721338453046e-07,0.172473938737586,0.0426004497797749,4.04864126151715,5.15158370886696e-05,0.0889785914440199,0.255969286031152,35.8472912398768,0.0103435362795958,18,0.0779482441167837,0.00279879339424977,consensus_significant,upregulated
AT2G47540,91.3854079976983,1.26949635255871e-07,16,-0.0712926170484479,-0.360669458534447,1.49458484177866,0,5,5,0.75,4.78455669117344e-07,-0.427919400383809,0.0656023547834209,-6.52292744363428,6.89482213169852e-11,-0.556497653060332,-0.299341147707285,0.721426348520374,0.000571577700069784,16,0.114788050167955,3.57730951481046e-08,consensus_significant,downregulated
AT4G27670,91.3715123846393,1.27552160959068e-07,16,1.59989927919168,1.3545570539556,1.99965096354848,2,0,2,0.5625,4.80621802376695e-07,1.5521072354604,0.488480697499079,3.17741774323298,0.00148592834350026,0.594702661219196,2.5095118097016,59.2292699135986,2.05461462573655,16,0.000998676519806885,0.0332956653195425,consensus_significant,upregulated
AT5G48850,97.7615405582358,1.3020391918176e-07,18,0.428694978327433,0.375972485291416,0.551907167007036,4,0,4,0.888888888888889,4.90283798450056e-07,0.528529995786546,0.118470920139004,4.46126353341741,8.14778188769826e-06,0.296331259098777,0.760728732474315,38.1759928490937,0.0800543787413408,18,0.0980938616361114,0.000672081900574462,consensus_significant,upregulated
AT2G42490,97.7219025134734,1.31923890996741e-07,18,-0.124130213810417,-0.166015924758366,0.154687910780964,0,3,3,0.722222222222222,4.96625942309556e-07,-0.105815600673124,0.0351778861692396,-3.0080147557488,0.00262960369780995,-0.174762990617084,-0.036868210729165,55.4932987235787,0.0101295250706838,18,0.004459954430884,0.0488199722524187,consensus_significant,downregulated
AT1G34200,97.708027050639,1.32531246205762e-07,18,-0.144224239326623,-0.0982110905802991,0.162329969916388,0,2,2,0.833333333333333,4.98839960064199e-07,-0.137735052776471,0.0448076851526739,-3.07391583178564,0.00211269028503726,-0.225556501906322,-0.0499136036466199,47.1570332466726,0.0141726613687612,18,0.0137763283197758,0.0422570635115163,consensus_significant,downregulated
AT1G09660,97.5642833481559,1.3898747757514e-07,18,0.125044939509464,0.136555598128752,0.19922131982525,4,0,4,0.722222222222222,5.22648099813603e-07,0.11637593394097,0.0384850593050388,3.02392502551589,0.00249518266319663,0.0409466037602059,0.191805264121734,66.5519313875402,0.0137320494045644,18,7.49797593508763e-05,0.0470681304656012,consensus_significant,upregulated
AT3G22450,97.5326722959348,1.40448302030602e-07,18,0.46685589123809,0.49835763774726,0.444772199697583,4,0,4,0.833333333333333,5.28026608018129e-07,0.391187657489305,0.100424789481877,3.89532962436431,9.80652749181993e-05,0.19435868694981,0.588016628028801,61.3579426567764,0.101814907869162,18,0.000573050957808585,0.00457555640634519,consensus_significant,upregulated
AT2G37250,97.5222014312251,1.40935512111942e-07,18,0.11573271719405,0.0742687040644297,0.210280467662699,3,0,3,0.722222222222222,5.29666474592463e-07,0.113497774792837,0.026820610943276,4.23173711564135,2.31893351644286e-05,0.0609303433006557,0.166065206285019,26.8357160292846,0.00277028596282706,18,0.0362698192021267,0.00154053196628837,consensus_significant,upregulated
AT5G38100,97.4523140119916,1.44230275682689e-07,18,-0.286171886538404,-0.288869364615987,0.801463477638638,0,5,5,0.666666666666667,5.41774302540873e-07,-0.383424884398045,0.0703460991854878,-5.45054933873496,5.02144689904815e-08,-0.521300705254483,-0.245549063541606,15.7065490565932,0.0125060714888546,18,0.181184767611863,1.16309263799203e-05,consensus_significant,downregulated
AT4G19200,97.3925734528434,1.47106720424276e-07,18,-0.0472797031194484,-0.11411790481695,0.260621665413666,0,4,4,0.722222222222222,5.52259377702739e-07,-0.128374937727914,0.0366030636894305,-3.50721837978232,0.000452817372322951,-0.200115624283023,-0.0566342511728039,35.1537456203707,0.00650072869273068,18,0.0250284015246495,0.0143660006737584,consensus_significant,downregulated
AT1G11630,97.3183606972697,1.50758758410967e-07,18,0.0963542769843272,0.09940739412466,0.194686147820013,2,0,2,0.722222222222222,5.65642327787724e-07,0.14121646837106,0.0411499624611017,3.4317520582078,0.000599695556179398,0.0605640239821251,0.221868912759994,47.3315683263641,0.0121374795431277,18,0.015367825300065,0.0178103058024109,consensus_significant,upregulated
AT3G25013,77.4606390992451,1.53637763665606e-07,12,0.381122560907267,0.333686803535915,0.29276785125988,2,0,2,0.916666666666667,5.7627763041184e-07,0.34917294870095,0.068494137293285,5.09785161912218,3.43529917859136e-07,0.214926906453969,0.48341899094793,29.8354626748854,0.0149175288377837,12,0.154912592263873,5.25773045964703e-05,consensus_significant,upregulated
AT3G14070,97.2255414329258,1.55452290138957e-07,18,0.322497719256369,0.245282493736007,0.422593370428856,4,0,4,0.944444444444444,5.82957320122979e-07,0.307593639319614,0.0729960071418892,4.21384198072253,2.51062970921503e-05,0.164524094306283,0.450663184332945,57.1701314058858,0.0458180433876442,18,0.00392084469717575,0.0016364511536798,consensus_significant,upregulated
AT2G34470,97.2245142881497,1.55505025748703e-07,18,0.164373471882183,0.111540568662551,0.276067519800553,2,0,2,0.888888888888889,5.83112950031315e-07,0.109950442322799,0.0242725162466503,4.52983288611342,5.90303588626631e-06,0.0623771846652007,0.157523699980396,24.0462927416151,0.00222446444510325,18,0.00641408096759283,0.00052175998964743,consensus_significant,upregulated
AT1G03935,97.2212313769715,1.55673694943099e-07,18,-0.191321764664533,-0.193630028670013,0.532927694481757,0,2,2,0.666666666666667,5.83703253954758e-07,-0.37615176357289,0.11767327198816,-3.19657775480856,0.00139068338953842,-0.606787138612671,-0.14551638853311,47.1026011922623,0.0998980493952243,18,0.0141330088094671,0.0319000231678515,consensus_significant,downregulated
6135,46.9645573976675,1.55742586506602e-07,4,-0.211970657639827,-0.308384265749861,0.230852663263154,0,1,1,0.75,5.83919380356798e-07,-0.322166448972409,0.055582425721502,-5.79619267763946,6.78373219026191e-09,-0.431106001559926,-0.213226896384892,0.0448302183586089,6.83935005292784e-06,4,0.251138124233089,2.07039506446793e-06,consensus_significant,downregulated
AT5G37340,97.1945182123458,1.57052875286733e-07,18,0.26574169518271,0.195479238373039,0.239278128953524,2,0,2,0.944444444444444,5.88746932485136e-07,0.226774328914513,0.0433088673392878,5.23621010768835,1.63907356725651e-07,0.141890508718285,0.31165814911074,34.1597565027696,0.00995016658585141,18,0.0579164910593091,2.92239494720057e-05,consensus_significant,upregulated
AT3G10980,97.1552529587586,1.59101975591028e-07,18,-0.113160330784784,-0.117524316610222,0.125601635135408,0,2,2,0.888888888888889,5.96213114451261e-07,-0.116841643585685,0.0311788044743737,-3.74747029449825,0.000178626983296663,-0.177950977436473,-0.0557323097348959,51.5841019859822,0.00723712305576663,18,0.00557447309733665,0.00725186416382164,consensus_significant,downregulated
AT4G30840,97.0281876233078,1.65915112530461e-07,18,0.197307701437928,0.17842364247293,0.258141531938835,3,0,3,0.722222222222222,6.21430342458214e-07,0.153692111560993,0.0467909316939283,3.28465593646079,0.00102106977789782,0.0619835706378199,0.245400652484166,54.1167094205362,0.0181890842980655,18,0.00342465777290621,0.0259437729463518,consensus_significant,upregulated
AT5G51710,96.991475043971,1.67936546275744e-07,18,-0.140489929967256,-0.12190304505016,0.213347507691917,0,3,3,0.888888888888889,6.28865417623188e-07,-0.147451829263548,0.0347487091917028,-4.24337573088201,2.20182323527594e-05,-0.215558047788541,-0.0793456107385546,41.3662264592424,0.00738440846460003,18,0.028811664131627,0.00148951412399064,consensus_significant,downregulated
AT1G74810,96.9765687395964,1.68764207153888e-07,18,1.31619300549641,1.25162271994207,1.14647706948977,3,0,3,0.888888888888889,6.3182796764726e-07,1.05923146253928,0.249620734854299,4.24336328934189,2.20194536485394e-05,0.569983812430429,1.54847911264813,54.6646545261026,0.524811372403223,18,0.00216528714059017,0.00148951412399064,consensus_significant,upregulated
AT1G73730,96.9599376893281,1.69692373551129e-07,18,-0.193721443528148,-0.200090023337068,0.140072907708435,0,5,5,0.944444444444444,6.35165431968638e-07,-0.181357297083136,0.0257044444895038,-7.05548401005874,1.72000962033788e-12,-0.231737082525173,-0.1309775116411,0,0,18,0.429845742939065,1.27487113059444e-09,consensus_significant,downregulated
AT1G18070,96.868110520676,1.74908381802123e-07,18,0.097117807070395,0.111502580187448,0.108038689431354,3,0,3,0.777777777777778,6.54028812961959e-07,0.0864900845364406,0.0218308618459774,3.96182638810374,7.43786173733277e-05,0.0437023815668552,0.129277787506026,39.8022659464725,0.00277597962624413,18,0.0648764246581689,0.00370351265239706,consensus_significant,upregulated
AT2G39410,96.8154609962146,1.77969866095988e-07,18,-0.0829809107034431,-0.262720214859332,0.624014410977761,0,3,3,0.666666666666667,6.65141068643183e-07,-0.415991772550743,0.0788697318431299,-5.27441596198325,1.33179528347818e-07,-0.570573606433609,-0.261409938667876,19.7904754392587,0.0192949068674189,18,0.299502941280999,2.45031441446744e-05,consensus_significant,downregulated
AT2G44065,96.7660681250046,1.80889911289369e-07,18,0.159204189565867,0.157907628046724,0.129468974603561,3,0,3,0.888888888888889,6.75713781907984e-07,0.15359847877776,0.0257545058370321,5.96394587221718,2.4621833119881e-09,0.103120574897551,0.20407638265797,17.2357765698828,0.0019788040311875,18,0.200959609037837,8.79726449424706e-07,consensus_significant,upregulated
AT1G03700,93.4783976632272,1.86643251503788e-07,17,-0.345617356586391,-0.533218921599956,0.805482105528351,0,3,3,0.764705882352941,6.96754038430417e-07,-0.637504023780291,0.11752332768718,-5.42448921695939,5.81204984785638e-08,-0.867845513390463,-0.40716253417012,19.1084467471831,0.0389481177326254,17,0.345124925614571,1.29979480304388e-05,consensus_significant,downregulated
